GroupID,object,spt,npoints,median_mjd,pseudomag,ra_mean,dec_mean,ra_median,dec_median,ra_std,dec_std,ra_skew,dec_skew,ra_kurtosis,dec_kurtosis,semi_major_axis,semi_minor_axis,position_angle,bbox_width,bbox_height,bbox_diagonal,spatial_density,time_span,min_mjd,max_mjd,bbox,EC,CP,LP,I2,P3,HAM,EGG,SCI,CAL
6333,HD 146817;;;;;;;;;;,G4;;;;;;;;;;,52,60086.17418555556,8.153524777382973,244.99948116115385,-40.82221634615385,244.99939999999998,-40.822955,8.63443391894147,7.815790445590706,0.47796516973267456,0.38418672859982517,-0.011435231485104946,-1.022348244699383,22.894856141428814,16.98366798857416,124.99278476821766,31.75200000000018,37.42199999995819,49.07744479897952,0.04376281636161644,175266.6995663373,59609.37268369213,60089.22675505787,"[(-40.82671, 244.99505611), (-40.82671, 245.00545111), (-40.81789, 245.00545111), (-40.81789, 244.99505611)]",52,0,0,0,51,51,0,52,0
6334,TIC237929468;;;;;;;;;;,G8;;;;;;;;;;,14,59649.04031469907,12.053003366092046,58.25159531285714,-62.41009785714285,58.252891524999995,-62.410309999999996,14.36393596526006,10.86367241653211,-1.4574627566954068,0.07151932338624384,1.7339410822279016,-1.3418213223122157,40.54983726730027,17.287100046246223,123.42321783493746,29.448000000010666,54.10800000001075,61.602438003716955,0.00878639553476292,83336.51995208922,59613.067747106485,59841.23070385416,"[(-62.41395, 58.24082805), (-62.41395, 58.25585805), (-62.40577, 58.25585805), (-62.40577, 58.24082805)]",14,0,0,0,14,14,0,14,0
6335,TIC322807371;;;;;;;;;;,G8;;;;;;;;;;,15,59613.24393289352,12.041491884200838,173.71538840333332,-24.608329333333334,173.71594305,-24.6084,6.123751401716664,6.2264014463751405,-0.2680621193218583,1.1001377704983457,-1.1621367973241021,2.739533906669834,15.793339415334357,14.404667704189372,-140.217337876874,27.323999999988757,18.645011999967664,33.07926009569023,0.029443152960881225,173804.62260726257,59613.24393289352,60089.09505570601,"[(-24.61106, 173.71268694), (-24.61106, 173.71786611), (-24.60347, 173.71786611), (-24.60347, 173.71268694)]",15,0,0,0,14,14,0,15,0
6336,TOI-2494;TIC282576340;;;;;;;;;,G9;G2;;;;;;;;;,124,59678.973301817125,11.551103748932821,90.16053097040323,0.1295641129032258,90.16065596499999,0.12993,4.113289918892866,8.041333578352097,-0.9487190684486184,-0.35044383669190693,0.7275390077108206,-1.137590435171329,19.733892523609633,9.966566315477854,175.20121534353902,30.276000000000003,18.77799599997161,35.626525367694086,0.21810918070118332,151519.56316097456,59620.16127550927,60034.99923077546,"[(0.12467, 90.157255), (0.12467, 90.16247111), (0.13308, 90.16247111), (0.13308, 90.157255)]",124,0,0,0,122,122,0,124,0
6337,TOI-2673;;;;;;;;;;,G5;;;;;;;;;;,86,59624.03789630787,9.626715676143345,130.93328646627907,-26.983443488372096,130.93314597,-26.983735000000003,5.5305541171177675,9.31461101787313,1.2136278290697435,0.015407700259687455,3.5449414504121393,-1.1810866267895364,22.800693789386436,13.533893201756413,179.11335713504803,35.13599999999997,35.82698400002755,50.18078594978587,0.06831811626359384,171183.3250481083,59620.28086521991,60088.95526644676,"[(-26.98765, 130.92977), (-26.98765, 130.93972194), (-26.97789, 130.93972194), (-26.97789, 130.92977)]",86,0,0,0,85,85,0,86,0
6338,TOI-835;;;;;;;;;;,G2;;;;;;;;;;,12,59648.17262951389,11.229130251399695,192.06020499500002,-56.900565,192.05981708000002,-56.900635,6.8816659142265,2.5821859661207136,1.0252948491710747,0.49242969362498706,0.3837597141977227,-0.6506414633763136,17.802518060903708,2.5950310809943433,70.90035823638819,8.495999999985315,23.201999999946565,24.70859809858242,0.0608753287878962,10569.80178150273,59625.24428196759,59654.18282209491,"[(-56.90154, 192.05817694), (-56.90154, 192.06462194), (-56.89918, 192.06462194), (-56.89918, 192.05817694)]",12,0,0,0,12,12,0,12,0
6339,TOI-3071;NO NAME;;;;;;;;;,G0;;;;;;;;;;,18,59646.29657219908,11.902293418506906,173.28047146111112,-56.50977611111111,173.28057999499998,-56.509715,4.9436819077055505,1.380599869621412,-0.026604139996828775,-0.3897109705036413,-0.9701256005468988,-0.4416299910936883,12.117072590692096,3.3189935580544208,86.87552068292514,5.184000000008382,16.996031999997285,17.76904498685899,0.2042960511145874,16728.857625761655,59625.33949907408,59671.14061509259,"[(-56.51061, 173.27796888), (-56.51061, 173.28269), (-56.50917, 173.28269), (-56.50917, 173.27796888)]",18,0,0,0,18,18,0,18,0
6340,TOI-2458;;;;;;;;;;,G0;;;;;;;;;;,85,59656.99672119213,9.457629819871592,79.62271974141176,1.2503824705882354,79.62272111,1.25002,4.109505629384584,8.62728511899147,0.7106039016206033,0.7851502243371434,1.3874119244192284,0.2302391724768662,21.3375745655883,9.580947716396524,-170.75518963942523,42.840000000000074,23.928983999985576,49.06996917944387,0.0829173099922745,149358.81952338465,59626.061020601854,60034.983182199074,"[(1.2469, 79.62063), (1.2469, 79.62727694), (1.2588, 79.62727694), (1.2588, 79.62063)]",85,0,0,0,85,85,0,85,0
6341,TOI-786;;;;;;;;;;,G1;;;;;;;;;;,6,59626.12899093751,10.436204961549166,100.10827249666666,-63.3456,100.10816944000001,-63.345555000000004,2.4955714924061616,1.0766347570069668,0.1569995100978472,-0.5531204080723746,-0.37676411898854756,-0.7453353163856549,6.110417528576999,2.6302911043548862,88.32496573459703,3.0239999999878364,7.6110119999952985,8.189754554563821,0.2606916115933322,1822.8985437837982,59626.12899093751,59631.11981515047,"[(-63.34609, 100.10724694), (-63.34609, 100.10936111), (-63.34525, 100.10936111), (-63.34525, 100.10724694)]",6,0,0,0,6,6,0,6,0
6342,TOI-1207;;;;;;;;;;,G2;;;;;;;;;;,20,59626.15468186342,9.926984838017473,116.596192288,-64.062325,116.59646208000001,-64.062315,4.856870883886483,1.2269222083197922,-0.5731117853690815,-0.03632282046549766,-0.44850612473248663,-0.33782013986689785,11.931655133687205,2.824349890113995,84.94941828560731,4.860000000007858,17.67200399998501,18.32810206692342,0.23286698766282515,5484.834574617198,59626.15468186342,59641.17134052083,"[(-64.06301, 116.59323611), (-64.06301, 116.598145), (-64.06166, 116.598145), (-64.06166, 116.59323611)]",20,0,0,0,20,20,0,20,0
6343,TOI-733;;;;;;;;;;,G0;;;;;;;;;;,74,59634.14032710648,9.526136953637948,159.41032873824324,-40.89214121621622,159.41024902499998,-40.893209999999996,3.363080334039395,9.27083272213527,-0.2412891018721898,1.0870705412264345,-0.6924184215137807,-0.3715177262410907,22.880085974891166,7.69273879134197,172.1864050515598,31.607999999980052,14.292000000034477,34.68900298365066,0.16381048476327886,40471.05960084907,59626.22681179398,59737.03053417824,"[(-40.89561, 159.40803305), (-40.89561, 159.41200305), (-40.88683, 159.41200305), (-40.88683, 159.40803305)]",74,0,0,0,74,74,0,74,0
6344,TOI-1943;;;;;;;;;;,G8;;;;;;;;;;,29,59766.96993700232,10.871123786287527,183.70621912413793,-63.09151965517241,183.70636888,-63.09301,6.707215318864148,9.64900972585595,0.4906581947575412,0.6724954271447102,0.28470429346958204,-1.2592037681288961,23.633457067565605,16.393829694172222,-177.0685708203713,26.06400000001088,28.652003999991393,38.73331162211785,0.03883308807879919,52149.84173079802,59626.26105107639,59769.03953630787,"[(-63.09443, 183.70282805), (-63.09443, 183.71078694), (-63.08719, 183.71078694), (-63.08719, 183.70282805)]",29,0,0,0,29,29,0,29,0
6345,TOI-5172;;;;;;;;;;,K4;;;;;;;;;;,4,59635.36166645834,11.65393122095438,192.99092722,-0.5021249999999999,192.99103444,-0.5018849999999999,2.459825619874131,2.9468002986290807,-0.39467463449763257,-0.8676745845918288,-1.3458185489433148,-0.8642630671525735,7.94915373349547,5.008451860216559,147.22685654732308,6.731999999999738,5.544000000020333,8.720995356048638,0.10717479523144734,3294.747711652806,59626.34113884259,59635.36166645834,"[(-0.5033, 192.99005), (-0.5033, 192.99159), (-0.50143, 192.99159), (-0.50143, 192.99005)]",4,0,0,0,4,4,0,4,0
6346,TOI-3493;;;;;;;;;;,G1;;;;;;;;;;,80,59664.34415744213,9.473591165517288,205.799835221375,-22.587436125,205.79978194,-22.587960000000002,4.706454408339698,7.009581348474724,2.09012666918154,0.588188731193873,10.18524423857578,-0.3356961073170397,17.402282721128817,11.145790876884183,167.4174826949204,30.74399999999997,35.35902000000988,46.85567021568571,0.07359179495568624,169023.0829190531,59626.36972019676,60089.12970081018,"[(-22.59107, 205.79719805), (-22.59107, 205.80702), (-22.58253, 205.80702), (-22.58253, 205.79719805)]",80,0,0,0,79,79,0,80,0
6347,TOI-2350;;;;;;;;;;,G8;;;;;;;;;;,4,59629.09989844907,11.174732625381457,97.40902347,-21.997507499999998,97.4090075,-21.99754,1.0541565767165704,0.7019999999972271,0.1404191790408136,0.21383343306059557,-1.4317822706350984,-1.7201646090498324,2.808501398588061,1.3123200726354385,116.53141397420869,1.4039999999980068,2.40796800002272,2.7873869284919564,1.1831564410241384,1091.3703777156588,59627.10514752315,59630.09315677083,"[(-21.99767, 97.408705), (-21.99767, 97.40937388), (-21.99728, 97.40937388), (-21.99728, 97.408705)]",4,0,0,0,4,4,0,4,0
6348,TOI-640;;;;;;;;;;,F6;;;;;;;;;;,63,59841.353853402776,10.265524276208506,99.7354780079365,-36.64959650793651,99.73564194,-36.64964,4.663914963811267,8.799616321755504,-0.421586193387692,-0.06668689728497837,0.7742424150212899,-0.6836330035871114,21.715844845858722,11.074362991942769,171.47089950954972,37.043999999991684,25.04901599995719,44.718129864356975,0.0678940950060526,99059.56825550503,59635.00959592593,59906.21991284723,"[(-36.65461, 99.73178805), (-36.65461, 99.73874611), (-36.64432, 99.73874611), (-36.64432, 99.73178805)]",63,0,0,0,62,62,0,63,0
6349,TOI-913;;;;;;;;;;,K3;;;;;;;;;;,4,59638.357614189816,10.650198925530393,234.5571207575,-80.8095575,234.55718346499998,-80.80950999999999,4.209460294193816,0.7397540131658743,-0.14511318765466474,-0.6526773640712089,-1.3745633822243553,-1.070970253762829,10.367538160419503,1.3966041576577868,83.55926044184956,1.691999999974314,9.720000000015716,9.866167645049348,0.24321668661373394,1461.1663324836936,59636.35702380787,59640.35747920139,"[(-80.80984, 234.55570805), (-80.80984, 234.55840805), (-80.80937, 234.55840805), (-80.80937, 234.55570805)]",4,0,0,0,4,4,0,4,0
6350,HD 136351;;;;;;;;;;,F6;;;;;;;;;;,140,60028.3284146875,5.610158265113533,230.53373376835714,-47.93032821428571,230.53388388000002,-47.929375,5.555869897241211,7.444026723369147,0.3255451084881361,-1.0227800649450198,0.5472761235618182,-0.16808000008656254,19.122297185234576,12.298315509902304,-156.65097453709174,25.56000000000438,30.1860000000147,39.55386448883486,0.18145194110535004,142781.9260367545,59638.39190986111,60029.30751844907,"[(-47.93506, 230.52930888), (-47.93506, 230.53769388), (-47.92796, 230.53769388), (-47.92796, 230.52930888)]",140,0,0,0,140,140,0,140,0
6351,J0910-45;;;;;;;;;;,G;;;;;;;;;;,4,59680.102428171296,11.235649618776254,137.67402569,-45.104725,137.67399541,-45.104820000000004,3.1775692366544503,1.7522054674048013,0.08716417949083587,0.6383632875828383,-1.4557507354645114,-0.9157410131204329,8.775190383986079,1.3713317303267882,62.04077980004255,4.175999999995383,7.242984000060915,8.360609620422416,0.1322458265989917,14204.470513238044,59641.21270739583,59680.102428171296,"[(-45.10521, 137.67305), (-45.10521, 137.67506194), (-45.10405, 137.67506194), (-45.10405, 137.67305)]",4,0,0,0,4,4,0,4,0
6352,493.01;TOI-493;;;;;;;;;,K2;;;;;;;;;;,15,59659.12115325232,12.73587633026633,119.62962307133333,12.879103333333335,119.62905194,12.87896,8.115044048513846,5.298182976940971,2.825600188910538,2.3411153007543897,7.420759644396718,5.879356322497605,23.431106117141415,3.6994649047931327,57.50700370712087,23.651999999999873,35.034984000031955,42.27135209432612,0.018101787621045203,9123.881085476285,59643.09142289352,59668.07124790509,"[(12.87733, 119.62757694), (12.87733, 119.63730888), (12.8839, 119.63730888), (12.8839, 119.62757694)]",15,0,0,0,15,15,0,15,0
6353,HD 196067;;;;;;;;;;,G0;;;;;;;;;;,2,59647.39549502315,7.609469638357576,310.46153707999997,-75.360815,310.46153707999997,-75.360815,21.047044655741402,4.607507786227032,2.062522097743268e-11,0.0,-2.0,-2.0,,,,6.516000000021904,29.76501600012398,30.46989388704729,0.010311997514896634,1462.76239889112,59643.39066983796,59647.39549502315,"[(-75.36172, 310.45740305), (-75.36172, 310.46567111), (-75.35991, 310.46567111), (-75.35991, 310.45740305)]",2,0,0,0,2,2,0,2,0
6354,TIC147277741;;;;;;;;;;,G0;;;;;;;;;;,14,59703.09827259259,9.43792326890492,162.50060765571428,-44.55005071428571,162.50058444,-44.5496,2.8878533062609515,9.625286902525042,-0.7452643650390209,-0.21827876031574975,1.420789123215366,-1.6640650879668957,23.800325541521236,6.208920966062115,171.5450487338167,25.05599999999788,12.092004000055567,27.82120947653523,0.046208089541937745,40809.60745003653,59649.30183399306,59761.03244987269,"[(-44.5541, 162.49857805), (-44.5541, 162.50193694), (-44.54714, 162.50193694), (-44.54714, 162.49857805)]",14,0,0,0,14,14,0,14,0
6355,TOI-978;;;;;;;;;;,F6;;;;;;;;;;,10,59650.12218680556,10.392526900183071,120.206157162,-2.014103,120.20611346999999,-2.0147950000000003,2.976425933936826,7.469285267011733,0.007146649342642995,0.7249118405133851,-1.5661446706528512,-0.9640718546972407,19.049438868033874,4.942978580851956,-163.087707279083,20.304000000000322,7.963019999959897,21.809679124640382,0.06185012600603833,105571.98987089127,59650.12218680556,59939.16254237268,"[(-2.01623, 120.20505805), (-2.01623, 120.20727), (-2.01059, 120.20727), (-2.01059, 120.20505805)]",10,0,0,0,10,0,10,10,0
6356,TOI-2641;;;;;;;;;;,G0;F7;;;;;;;;;,15,59726.02297634259,11.421433200914564,171.13107438466668,-42.73464066666667,171.130915,-42.73418,5.242267149953573,8.8554194931488,-0.047891598548956936,-0.3778080025517686,-1.605656047098782,-1.1081249119871535,24.390690095546617,6.288088255920679,151.66578130576661,27.252000000004273,14.547996000010244,30.892000446985413,0.037834648698085054,27685.393796959164,59650.22449914352,59726.02297634259,"[(-42.73881, 171.12881694), (-42.73881, 171.13285805), (-42.73124, 171.13285805), (-42.73124, 171.12881694)]",15,0,0,0,15,9,6,15,0
6357,TIC97975310;;;;;;;;;;,G0;;;;;;;;;;,16,60062.21292767361,11.489994791491418,199.843188555,-29.785813125,199.84338541,-29.786165,5.457975654539575,8.513856341283054,-0.4726860946590964,0.24593030468715893,-0.47075710386504177,-1.4473136589839752,20.844007869034392,13.351342516841576,-178.35735151011167,23.6880000000113,20.150028000023212,31.098954522656463,0.03352092036581895,159585.819459973,59650.2474509375,60087.16961236111,"[(-29.7889, 199.84016388), (-29.7889, 199.84576111), (-29.78232, 199.84576111), (-29.78232, 199.84016388)]",16,0,0,0,16,16,0,16,0
6358,TIC357312511;;;;;;;;;;,G2;;;;;;;;;;,12,59710.14538935185,12.148582925711793,183.20566342166669,-79.75909833333334,183.206680965,-79.760215,38.16232839315951,12.108206503340451,-0.3959847309036946,0.511210904602837,-1.029999846880812,-1.4630615880483995,94.32928768890136,26.559190029818705,81.6458705594134,30.708000000026914,115.21799999999303,119.23996304930678,0.003391637135848939,135113.27352357644,59665.24500344908,60035.1649857176,"[(-79.76273, 183.18686111), (-79.76273, 183.21886611), (-79.7542, 183.21886611), (-79.7542, 183.18686111)]",12,0,0,0,12,12,0,12,0
6359,TIC258917846;;;;;;;;;;,;;;;;;;;;;,12,59716.20883724537,10.466990151208426,197.91260214916667,-47.45873916666667,197.91315597,-47.459645,5.851928185522817,9.324732333470344,-0.3831285604405327,0.4456248958362338,-1.438858765903661,-1.2097541964840426,22.86259183502287,14.261322266783992,-175.72195843930604,27.64800000000207,15.728003999981865,31.808521088280102,0.0275958588119793,134774.42662595454,59665.26379771991,60034.25606774306,"[(-47.46238, 197.90989805), (-47.46238, 197.91426694), (-47.4547, 197.91426694), (-47.4547, 197.90989805)]",12,0,0,0,12,12,0,12,0
6360,TIC394223845;;;;;;;;;;,G2;;;;;;;;;;,4,59674.0506450463,11.551101530923205,128.61196298,-30.5874575,128.611905965,-30.58749,2.4680052184521797,10.326306793810765,0.2791214184049271,0.021290917895712618,-1.0247795582885026,-1.7050590953967728,25.51495813465451,4.930960249337964,171.98724423109587,22.21199999999044,5.984028000079888,23.003946076821588,0.030093916355872982,17479.251051561794,59666.11762533565,59713.97320658565,"[(-30.59051, 128.61118888), (-30.59051, 128.61285111), (-30.58434, 128.61285111), (-30.58434, 128.61118888)]",4,0,0,0,4,4,0,4,0
6361,TIC455238504;;;;;;;;;;,G2;;;;;;;;;;,9,59668.10040916667,10.921956599475404,125.91787280555556,4.078912222222223,125.91815305,4.07776,2.99753099583626,7.9966968180625795,-0.44387555863626266,0.1821991473142289,-0.9983280420691205,-1.839923846654106,19.598015130308347,7.2701804798577445,176.8902719886701,18.755999999999773,9.024984000012637,20.814366966124037,0.05316867588193069,131471.32524519882,59668.10040916667,60028.04928047454,"[(4.07643, 125.91644111), (4.07643, 125.91894805), (4.08164, 125.91894805), (4.08164, 125.91644111)]",9,0,0,0,9,9,0,9,0
6362,HD 120411;;;;;;;;;;,G2;;;;;;;;;;,102,60028.366133564814,9.785452585797183,207.52703231892156,-40.838810686274506,207.52663110999998,-40.83912,6.524348163798512,9.55841836277361,0.6894304787058153,0.16374988114971278,0.1826314153817572,-1.3607013287695116,23.405401934231307,15.9550828682319,177.74267250682078,33.22800000000825,34.0239960000531,47.55767328005206,0.09022162631318471,130511.56251687382,59672.083352500005,60029.40453666667,"[(-40.84344, 207.52374694), (-40.84344, 207.53319805), (-40.83421, 207.53319805), (-40.83421, 207.52374694)]",102,0,0,0,102,102,0,102,0
6363,BD-08 2955;;;;;;;;;;,K5;;;;;;;;;;,33,59679.16078997686,10.408333949151471,158.57904248787878,-9.163181818181817,158.57922388,-9.16326,4.139214530286099,6.273926108759685,-0.3020656745899294,-0.15920866246107057,-0.7018606940738952,-0.37098752371384425,15.4589914953586,9.974096410761822,171.34116537971957,25.164000000000186,15.201972000045316,29.399436196807773,0.08626494208383599,105243.84100626642,59672.13082884259,59960.272761782406,"[(-9.16723, 158.57684611), (-9.16723, 158.58106888), (-9.16024, 158.58106888), (-9.16024, 158.57684611)]",33,0,0,0,33,33,0,33,0
6364,TOI-168;;;;;;;;;;,K2;;;;;;;;;;,20,59715.23117626157,12.361295723335521,311.6459359955,-37.907706000000005,311.64683055,-37.908795,8.546853801468558,10.847122880233787,-0.7440723904853797,0.06957454998624633,-0.13882635736699322,-1.340940600210446,29.956111365538245,15.657832573201027,147.09588370289023,34.8840000000223,34.28596799985826,48.912381435469484,0.016721964703034296,18956.07965492128,59672.38965164352,59724.288569247685,"[(-37.91273, 311.64062), (-37.91273, 311.65014388), (-37.90304, 311.65014388), (-37.90304, 311.64062)]",20,0,0,0,20,20,0,20,0
6365,TOI-2374;;;;;;;;;;,K2;;;;;;;;;;,21,59715.28025940972,12.000056962285516,319.5001795061905,-22.049849523809524,319.50001888,-22.04902,8.672872319952258,8.840250455407121,0.9720951619334116,-0.8092579632054643,1.231259607240383,0.0464892345515282,22.559426663191726,20.246096026197723,140.10763731166637,33.7680000000006,36.731015999930605,49.89434196767404,0.016930937801035655,32492.371118505733,59678.38965850695,59767.34892234954,"[(-22.0548, 319.49653888), (-22.0548, 319.50674194), (-22.04542, 319.50674194), (-22.04542, 319.49653888)]",21,0,0,0,21,21,0,21,0
6366,TOI-2218;;;;;;;;;;,;;;;;;;;;;,7,59688.98728274305,11.977951046534798,107.15669654428572,-64.23545285714286,107.156225,-64.23461,5.755114361248017,8.91823775032004,1.0333730949509141,-0.8950427336061875,-0.1657410434726767,-0.5574388638736623,22.824614835470225,12.408097604121057,159.62930946527734,23.795999999981632,16.069967999959545,28.71399462838373,0.018305393446105794,1137.9753815042131,59688.98728274305,59692.10288953704,"[(-64.23995, 107.15528), (-64.23995, 107.15974388), (-64.23334, 107.15974388), (-64.23334, 107.15528)]",7,0,0,0,7,7,0,7,0
6367,TOI-1047;;;;;;;;;;,;;;;;;;;;;,8,59761.98319990741,10.811689859822724,144.58108621,-67.50708375,144.58075208000002,-67.50637499999999,6.681041260687355,5.6181074342589525,0.6556041556931967,-1.5530038394093608,-0.5364950298352098,1.186778919401105,19.425109735993033,8.898088422277175,52.614675880627665,16.452000000003864,20.567016000018157,26.337624250207725,0.023642859436654187,26655.31871039055,59689.00491459491,59761.98319990741,"[(-67.51057, 144.57879888), (-67.51057, 144.58451194), (-67.506, 144.58451194), (-67.506, 144.57879888)]",8,0,0,0,8,8,0,8,0
6368,TOI-1967;;;;;;;;;;,;;;;;;;;;;,22,59763.966150636574,10.830446471056405,174.84515594272727,-65.17768727272727,174.845760965,-65.17732000000001,8.940230880975811,4.751976387196035,-1.0183634928776046,-2.2840562074522586,0.0814404071293624,4.855146393923761,21.949415002299737,11.504548958008938,95.25381909581675,21.45600000000627,30.567995999979303,37.346516778074765,0.03354339006306043,44176.51564688604,59689.01707125,59809.96577938658,"[(-65.18216, 174.83936194), (-65.18216, 174.84785305), (-65.1762, 174.84785305), (-65.1762, 174.83936194)]",22,0,0,0,22,22,0,22,0
6369,DTARPS-6;nan;;;;;;;;;,;;;;;;;;;;,4,59689.02994334491,12.14036733650958,89.2893863175,-18.871695,89.28925555500001,-18.87108,1.7884796418819482,7.336378398095203,0.7673571110665607,-0.9036627682967692,-0.9563522935889672,-0.8260521849861102,18.004524147224114,4.17738732241435,-175.71460888200622,16.775999999991598,4.09701600000858,17.269039235117987,0.05819744437245972,1084.242244955496,59689.02994334491,59691.998436828704,"[(-18.87464, 89.28894805), (-18.87464, 89.29008611), (-18.86998, 89.29008611), (-18.86998, 89.28894805)]",4,0,0,0,4,4,0,4,0
6370,DTARPS-7;;;;;;;;;;,;;;;;;;;;;,4,59689.04264366898,10.538825416504299,106.001567495,-35.18463,106.001466525,-35.18429,1.2383723586690654,5.008789075214677,0.7076011952382474,-0.6949269416827487,-1.1089911981782854,-1.0329622092421484,12.613925061321408,0.6152278709779977,166.3743769811203,11.448000000001457,2.6970119999703,11.761402030711185,0.1295530052469813,1104.3468858672913,59689.04264366898,59692.06618065972,"[(-35.18656, 106.00129388), (-35.18656, 106.00204305), (-35.18338, 106.00204305), (-35.18338, 106.00129388)]",4,0,0,0,4,4,0,4,0
6371,DTARPS-1;;;;;;;;;;,;;;;;;;;;;,4,59689.05431777777,10.832087482588019,108.71592444000001,-21.6189025,108.71580444,-21.61888,1.584434196468648,4.70920502845239,0.65050195570126,-0.0484129991168444,-1.1684738461242699,-1.3382343439204885,12.07161313365803,1.475206865504187,162.58115417667076,10.980000000006385,3.4600319999981366,11.51226395810795,0.10528767507192044,1104.4970526572688,59689.05431777777,59692.078265902775,"[(-21.62045, 108.71556388), (-21.62045, 108.716525), (-21.6174, 108.716525), (-21.6174, 108.71556388)]",4,0,0,0,4,4,0,4,0
6372,DTARPS-4;;;;;;;;;;,;;;;;;;;;;,4,59689.06691555555,11.717868951677623,109.667543745,-20.893259999999998,109.66756999500001,-20.893214999999998,1.4230630944430076,4.317499276202628,-0.11848293255916696,-0.10139269711654869,-1.7113331126695244,-1.38399694079458,11.018717079730271,1.5483320587631364,163.38122751162624,9.972000000006176,3.027996000037092,10.42159027098858,0.13247149097960936,1104.2299889602946,59689.06691555555,59692.0901325,"[(-20.89469, 109.66709694), (-20.89469, 109.66793805), (-20.89192, 109.66793805), (-20.89192, 109.66709694)]",4,0,0,0,4,4,0,4,0
6373,TOI-1015;;;;;;;;;;,;;;;;;;;;;,4,59689.08296825232,11.954740642555029,122.896439025,-27.975475,122.89626902500001,-27.9752,1.7489472803368615,3.8850544397728677,0.9022249397039706,-0.7981193937617478,-0.899580581140718,-0.8661839382391396,10.40089062592072,0.7568946708127228,156.03528924655805,9.072000000001879,3.8089799999909246,9.839182518906993,0.11575726509058422,1111.3940421974803,59689.08296825232,59692.12579930556,"[(-27.97701, 122.89608), (-27.97701, 122.89713805), (-27.97449, 122.89713805), (-27.97449, 122.89608)]",4,0,0,0,4,4,0,4,0
6374,DTARPS-3;;;;;;;;;;,;;;;;;;;;;,4,59689.13952541667,11.316286798222606,171.469078745,-22.4927775,171.46912958000001,-22.4926,0.6439800391471399,6.027922030015189,-0.6968676235240592,-0.3403229637930495,-1.1145575947701467,-1.0820805339613961,14.805951885890103,0.9779363520417829,175.2001284375524,14.435999999990656,1.410983999949167,14.504791341065296,0.19637718437994484,1108.2810807027417,59689.13952541667,59692.17383364584,"[(-22.49496, 171.46883194), (-22.49496, 171.46922388), (-22.49095, 171.46922388), (-22.49095, 171.46883194)]",4,0,0,0,4,4,0,4,0
6375,TOI-1975;;;;;;;;;;,G2;;;;;;;;;;,19,59954.24197304398,10.970000376039456,168.0762414294737,-60.933822105263154,168.07652305,-60.93378,6.046948900557524,5.645468569432736,0.0016969120565128702,-1.4965546162456766,-1.4501423829465128,4.377456167593829,15.998511194454325,12.411814760454888,126.9894193019557,28.224000000005844,18.017999999938183,33.484959310085806,0.037361857089868694,98662.22612650039,59689.17379515046,59959.29624861111,"[(-60.93893, 168.07385611), (-60.93893, 168.07886111), (-60.93109, 168.07886111), (-60.93109, 168.07385611)]",19,0,0,0,19,19,0,19,0
6376,TOI-1997;;;;;;;;;;,;;;;;;;;;;,8,59689.2018095949,10.454150496939931,181.63309846625,-31.6467675,181.63331388,-31.646765,2.44207075470824,6.123168087564802,-1.5838025327177712,-0.4897823233117807,1.3863917335636273,-0.5136955620049544,15.048771708699254,5.821060039543379,-174.38469037822156,19.259999999999877,7.317971999998463,20.603405402815252,0.05676007501365064,27690.194767248657,59689.2018095949,59765.013431134255,"[(-31.64988, 181.63156611), (-31.64988, 181.63359888), (-31.64453, 181.63359888), (-31.64453, 181.63156611)]",8,0,0,0,8,8,0,8,0
6377,TOI-3482;;;;;;;;;;,;;;;;;;;;;,2,59689.36223878472,11.029107028338881,236.544144995,-43.373655,236.544144995,-43.373655,2.4239818448866144,1.9091883091947068,0.0,0.0,-2.0,-2.0,,,,2.6999999999873125,3.4280279999848062,4.363642511550565,0.21608363197369002,54.06712891922871,59689.21421105325,59689.36223878472,"[(-43.37403, 236.54366888), (-43.37403, 236.54462111), (-43.37328, 236.54462111), (-43.37328, 236.54366888)]",2,0,0,0,2,2,0,2,0
6378,NOI-106844;;;;;;;;;;,;;;;;;;;;;,4,59690.31316739584,17.294299361704937,216.49598172999998,-33.3250925,216.495940965,-33.32434,2.476630678562658,6.667252807568703,0.20426987822453235,-1.0799620445641342,-0.9910538119450552,-0.7246036280826118,17.017918316791384,3.6675522676173493,163.11548109921742,14.364000000006172,6.051995999973769,15.586890375693152,0.04601357348642932,1099.8589483623327,59689.27751856481,59692.28876825232,"[(-33.32784, 216.49518194), (-33.32784, 216.49686305), (-33.32385, 216.49686305), (-33.32385, 216.49518194)]",4,0,0,0,1,1,0,4,0
6379,TOI-3284;;;;;;;;;;,;;;;;;;;;;,21,59765.32762638888,11.436388172685328,295.1937086590476,-49.420839523809526,295.19351,-49.42038,4.812913357969142,6.184161650082303,0.5638498732677028,-2.3771904086774307,-0.46792464028834857,5.040899850498892,16.015348419107806,10.554803879434672,154.2559326007634,25.848000000019056,17.325972000003276,31.117654309826804,0.04689156651240541,27769.763042419232,59689.29815878472,59765.32762638888,"[(-49.42663, 295.19208611), (-49.42663, 295.19689888), (-49.41945, 295.19689888), (-49.41945, 295.19208611)]",21,0,0,0,21,21,0,21,0
