target,count,ra,e_ra,dec,e_dec
HD-132200,8,224.79255447375,0.00044389815775164467,-42.105926249999996,0.00031413998244580343
GJ238,8,98.4581841275,0.0018607815743462528,-58.5264325,0.0018679228341349455
BLG194.6_53093,8,267.44075235625,0.000409927076765075,-29.301515,0.0018298477688443407
V MU LUP,8,235.17061048125,0.0007636175114936035,-37.9386425,0.0010517162843924888
HD-308096,8,163.8505072525,0.0027712532730545486,-64.23054875,0.0008225645871316103
GJ143.3,7,52.947860115714285,0.00234840466003214,14.317278571428572,0.0018518587830554309
HD89147,7,154.23022269285713,0.0008527057562019734,-8.917651428571428,0.0019842750865360294
LRC07_E2_2968,7,278.81428718,0.0009053602572500432,6.89307,0.00035152050675127676
HD8912,7,21.863042021428573,0.001253622928680421,-25.93726142857143,0.0010147483854201086
TOI-2218,7,107.15669654428572,0.0015986428781244492,-64.23545285714286,0.002477288263977789
HIP--6407,7,20.57852448142857,0.001264023378139864,3.5116671428571427,0.0005210474797853383
T_PYX,7,136.17558317,0.0019482169897027924,-32.379332857142856,0.0005694943454711049
GJ3492,7,123.43200174285714,0.0030170246618381378,-76.12571428571428,0.0019662897136663647
HD36179,7,78.98952075,0.012212031703525791,-81.06951428571428,0.0023428462543289407
HD240648,7,76.57285888714286,0.0009271906726888774,17.81382,0.0005757314188631723
GJ2138,7,279.68958828857143,0.001107504847615868,-14.491088571428572,0.0011645518246862913
HD30523,7,72.00570797285714,0.002478332533910357,-10.933564285714285,0.0013493561074676352
HD6204,7,15.737769837142858,0.001327578724252878,-9.863202857142856,0.0013286423432179767
LMC110.2-45043,7,78.50678797,0.0028718986264688485,-68.68970857142857,0.0035119388214669696
SAND1054,7,132.82154674285715,0.003889987873886449,11.844225714285715,0.0013109774615765461
SC10-1896,7,77.96822793142857,0.00878412266096592,-69.51567285714286,0.0012908745651150342
HD-4737,7,12.23775860857143,0.0013493397998950247,-46.69721571428572,0.0007754107974253801
HD102200,7,176.3925464257143,0.001591722185961449,-46.063314285714284,0.000364867882156831
LMC193.5-15460,7,88.57534313142857,0.004602439345523273,-70.84148285714285,0.0005483829041182679
EPIC246193072,7,351.13576348571434,0.00029663717833315763,-5.16279,0.00023158871590248084
HD102300,7,176.6161102342857,0.0015393821269953272,-24.97570142857143,0.0013128776100797793
HD86997,7,150.07347476,0.0006647327615898576,-59.01513714285714,0.0001368349718594682
GJ298,7,122.49208027428571,0.0014592034065159922,-52.966187142857144,0.0006289068369198248
BD-073837,7,215.79815098857142,0.0026963843412842613,-8.116544285714285,0.0014694994288628183
HD215864,7,342.1951371385714,0.0018369573486403399,-36.89196,0.0014701020372729554
HD65982,7,119.90678186142857,0.0022961951388446133,-43.29924571428571,0.0005527162365053668
GJ3103,7,24.62947539142857,0.0020203807587379006,0.6533457142857143,0.0008428099260382458
BD-074156,7,239.97142059142857,0.0016872690817335105,-8.25382,0.001187602627144224
HD-9742,7,23.713526027142855,0.002683996488588561,-31.892159999999997,0.0015157176518074832
GL285,7,116.16730190142857,0.0006997269516142495,3.550678571428571,0.0004752693471925544
HD-46202,7,98.04636642428571,0.0013368487477286603,4.967522857142858,0.0008794072679124514
HD113357,7,195.90529158428572,0.0005892786684541165,-38.96894142857143,0.00033553085161291854
LRC07_E2_0158,7,278.62720071142854,0.0013742647720576477,6.878924285714286,0.0010258144267337884
LRC06_E2_4645,7,279.0490120214286,0.001729548935319346,5.023661428571429,0.0012574634331520057
KT COM,7,203.45870043285714,0.0014140824856444581,17.424397142857142,0.0018707548769207006
GL12,7,3.956831147142857,0.0032506186832546046,13.555295714285714,0.0024802745623746674
CWW_091,7,289.19699357,0.0006099410015047158,-16.069574285714285,0.0017225838841968587
HD217958,7,346.1377987257143,0.00331842128356206,-25.693027142857144,0.0018768920612344754
GL145,7,53.23317440142857,0.002151900017166324,-44.70249999999999,0.0009070832376378674
TOI-4537,7,340.5930740057143,0.0005862675358333135,-6.869778571428571,0.0005602805419735621
HD34253,7,78.61527007428572,0.0009718641301254267,-36.17145142857142,0.0013121157033771143
GJ221,7,88.25049971857143,0.0016104790085062924,-5.996624285714286,0.001234110437290284
ETA_CRV,7,188.0176811042857,0.0001461576193595902,-16.19549,0.00011150485789238355
HD-225197,7,1.0833998357142858,0.002764494648941907,-16.528724285714286,0.0010425107056657918
HD68089,7,122.27059138428571,0.0019098285794808584,-42.07439,0.000955370783173546
KQ SCO,7,252.91247408142857,0.002303991629989944,-45.426941428571425,0.00037551868890161997
HD61475,7,113.68760114714284,0.004842137262550822,-66.64427857142857,0.0027218157454838208
TOI-2227,7,337.51294741857146,0.002211677744648402,-67.85110571428571,0.0004740554518481453
S978,7,132.82105638285717,0.0025897748507716324,11.752835714285714,0.0021774821632856065
NG0613-3633-10712,7,94.44492697857143,0.0006681433449837687,-35.70576571428571,0.0011656308326840827
GJ401A,7,161.41059158285717,0.0008048086956446383,-19.114990000000002,0.0009019608269390441
TOI-903,7,57.47875944,0.006150121132718924,-72.79072285714285,0.000992147742454277
HD-192947,7,304.5157622971428,0.0018892057605349873,-12.543607142857143,0.001269983126997094
HD224288,7,359.1469982071429,0.0003898841808761568,-55.485411428571425,0.0006369832172443363
GJ1030,7,16.672913804285717,0.001930585499029327,15.27024,0.0010504443504221483
HD39945,7,88.66404761571428,0.0006129931024588936,-26.66171857142857,0.0008887712223719152
LMC-CEP-1509,7,79.46671995714287,0.003581202473386839,-69.73344428571428,0.0005863973949183287
HD224287,7,359.1480141214286,0.0009915047612485055,-50.306241428571425,0.0024823740556949186
HD-163652,7,269.7332212657143,0.0013649411810065914,-36.85691285714285,0.0009086934629024967
A205257,7,313.23794360857147,0.0011003429238635694,-18.611174285714288,0.0005652390981655462
HD223884,7,358.33707709857146,0.00031276575646215166,-24.228037142857143,0.0002020490275249856
HD-163145,7,269.1989852742857,0.0013296678789534518,-44.341257142857145,0.0007230425134064167
CL496-4,7,81.89916817142857,0.003654679847152086,-69.96727285714286,0.0015103500067400477
CL496-3,7,81.88997928,0.006391690642334932,-69.97312428571429,0.0009692068431315799
TR123,7,166.71166225714288,0.0023869190011228504,-61.186437142857145,0.0011062657047573468
BD-053763,7,206.84730717999997,0.0024362571730526354,-6.13856,0.0012244046172186992
TR139,7,165.67991698,0.00271623688043242,-61.62949285714286,0.0010228182354924669
GJ4065,7,279.08089654285715,0.002713905162543144,13.606188571428572,0.0018310600624725428
HD96276,7,166.46207202,0.0017797114103287846,-20.407227142857145,0.0019053408643912055
LHS543,7,350.4040791642857,0.0031087763649886428,17.285598571428572,0.001845186788841802
BD-050484,7,38.89698154285714,0.0030521609472452245,-4.7679342857142855,0.0015429609753421808
LMC-CEP-1077,7,77.17919380428573,0.001946143332096781,-67.23212857142858,0.000741651952772864
HD242780,7,80.10390158428572,0.0021509643848040146,11.60713,0.000853287759199636
GJ4249,7,330.86632439857146,0.0006854049814954203,-50.64607,0.00020575065815921199
TOI-347,7,354.4902117428572,0.0017651932261501862,-36.571851428571435,0.0003915962449351776
A195222,7,298.0906017028571,0.001108590660199924,-32.56169285714286,0.0012539233666875682
N330-5,7,14.03287698,0.0032723858310673196,-72.46943857142857,0.0012240292557986671
N330-6,7,14.09977670142857,0.0035491770300887155,-72.47184,0.0015731073283970544
C_HR4138,7,157.57889213857143,0.005208441364810956,-71.99038428571428,0.0006052508334759609
TOI-858,7,60.20095813142857,0.0006281237009932173,-54.59445,0.000381138644942004
N330-7,7,14.064459558571428,0.0040545263973061135,-72.45188428571429,0.0026507537113167065
SAND1316,7,132.93594658285716,0.0027910585906869424,11.94320857142857,0.002055419085988657
HD95860,7,165.71244213857145,0.002436252235549352,-53.247040000000005,0.0008456555642406287
HD1171,7,4.003135828571429,0.0023711268328402285,-22.421205714285716,0.001432269261729828
GJ1002,7,1.68135571,0.0032759880956540243,-7.541848571428572,0.0008573686210612485
TOI-851,7,7.389489955714287,0.0013989192402931539,-10.467338571428572,0.0008636439963208614
HD40657,7,90.01900829,0.0003348972677276597,-3.0747328571428576,0.0001834588315048548
TR167,7,202.60737975857143,0.00354634296675855,-64.16876857142857,0.001135846652963928
GJ1123,7,139.27692451857143,0.007955011899209252,-77.82294428571429,0.002413419822181243
TOI-2303,7,348.29673555,0.0030715803962269926,-53.834198571428566,0.0023177390460801216
HD110606,7,190.92084428142857,0.00037105253542178034,-35.41365857142857,0.0003740957351367676
HD-40176,7,88.8772138457143,0.0024649056674468386,-37.12123571428572,0.0012093918188211912
LPV41682,7,79.94211483714285,0.005493612928180473,-69.65374714285714,0.00035349277624583335
GJ78,7,27.956924598571426,0.00232623543668239,-10.803517142857142,0.0010319999077154625
HD-161459,7,267.12554583,0.0008290644910651562,-51.916401428571426,0.00048467957014248337
HD83683,7,145.14221575142855,0.0016004808638660968,13.048951428571428,0.0009312076132890344
HD119503,7,205.92435797285717,0.0023903587784841543,-9.476372857142858,0.0012008707158524814
HD28807,7,67.98809269285714,0.0026861888960871866,-12.63208,0.0023994304879837915
HD52919,7,105.67878801428571,0.000532317088580295,-6.799967142857143,0.0004988892424081205
HD49866,7,102.43160297142857,0.0019709399519377197,-19.384261428571428,0.0009074401462616875
GJ3598,7,156.08687872714287,0.002352756214535907,11.955478571428571,0.0007909367562459719
HD-24160,7,57.366291222857136,0.00241902616833438,-36.20069,0.0013886684269491254
HD53705,7,105.98409801142857,0.002378895955070554,-43.60695571428572,0.0009806776083048378
GJ1293,7,0.36086309,0.0008971762076834911,-16.94959857142857,0.0011814458454432503
LRC08_E2_3113,7,278.3709255142857,0.0012672612866352316,6.212575714285714,0.0010321959946777955
LRC08_E2_0275,7,278.6875006342857,0.0011595593783909294,5.5723457142857145,0.0004583251081511677
GJ3508,7,129.28573055142857,0.0016475083337275092,15.126314285714285,0.0004662923669001521
GJ386,7,154.19217531285716,0.0008965791851414576,-11.962522857142858,0.0006269161104360669
HD273832,7,78.20357944142857,0.001386807779326129,-48.52815428571429,0.0011176591183196631
HD46735,7,98.30652241571428,0.0025316206162152043,5.462775714285714,0.00026831928386750176
GJ611.3,7,241.6732387257143,0.0003811973426333136,8.389345714285714,0.0003749158635767887
GJ56.1,7,19.56960225857143,0.0021766586616533204,-12.901091428571428,0.0011176079898813926
HD9081,7,22.42613571142857,0.00043011674827568,17.096764285714283,0.0004290243638336941
HD-165760,7,271.82859717857144,0.0036907443081675984,8.735122857142857,0.0003286190441691458
HD76440,7,133.51461245571429,0.00146515642373407,-51.58445142857143,0.0016244325016372672
HD222422,7,355.1599918614285,0.0009698015948910956,-18.98803142857143,0.0009069441102105562
M161,7,92.21592035,0.002550047221445203,24.471074285714284,0.0008170650146078519
GJ3987,7,255.70954916285714,0.0008362500484489664,-6.0677142857142865,0.0008544756119568214
HD26913,7,63.855266307142855,0.004732779002637658,6.198005714285714,0.004578969524332124
HD221627,7,353.39613844999997,0.0002501116096258434,17.81755,0.00013699148392090643
HD-166063,7,272.80947630714286,0.0012580646879298387,-45.953340000000004,0.0006956531702928182
CPD-82  282,7,130.80856082857142,0.009550063487973843,-83.06205857142857,0.0033898841109563102
HD-161814,7,267.90026682,0.002366570760071648,-60.16323142857142,0.000645998673153817
GJ3973,7,252.19372439857145,0.0009502502154662979,-15.737572857142856,0.0014601565473796503
LHS3746,7,330.62407313,0.002370836653460504,-37.08197428571429,0.0012444122728271707
TOI-2539,7,93.03820138285714,0.0020470015404205847,-30.788365714285714,0.0016025589655593554
C_BVIR,7,179.99035725857144,0.0018586872202601377,3.6557999999999997,0.0008922256814654748
TOI-883,7,103.36950011428571,0.0006846860203978551,-6.506677142857143,0.0008699178943194811
NGC3532NO.670,7,166.98095856999998,0.027043290282263755,-58.28839428571428,0.010132375267989886
HD133813,7,228.09610376857145,0.006613878977626123,-75.25307,0.0015439127781905193
HD-82668,7,142.8102500357143,0.002674981620405711,-57.03559142857143,0.0008956083327629826
HD128207,7,219.1858338857143,0.001340782539217782,-40.211532857142856,0.001177280967396207
HD-71863,7,126.46907158428571,0.0037530976849026584,-64.60058857142857,0.0009700760893067049
RU_SCT,7,280.48479098857143,0.0016077905568339138,-4.109152857142857,0.00162229995464966
HD 191122,7,305.3257215857143,0.006071783227765975,-81.62707,0.00239165214862473
HATS586-003,7,343.80483233428566,0.0003628141779260306,-20.45509571428571,0.001290786028523601
HIP31639,7,99.31303455857143,0.002811366083877575,-25.3618,0.0017287085738600752
HD 181544,7,290.51693963571427,0.0008665380390525322,-29.526295714285713,0.001548341662799844
HD-86021,7,148.54793198,0.0013102605316130662,-53.641717142857146,0.00017384996267822374
NGC5822NO.201,7,225.96004142428572,0.001837725811027998,-54.242515714285716,0.0013416887013872859
CD-23 9305,7,157.07076698,0.001368677650391276,-24.26494285714286,0.0029599533458358612
HD 177565,7,286.7171713042857,0.0007573468351633367,-37.81218428571429,0.0005467436066640912
VSST 10,7,285.81564186285715,0.00045257989411701073,-37.238484285714286,0.0006257757090955666
HIP31148,7,98.03772999571427,0.002606495471121723,-27.033620000000003,0.0014894070408498904
HD 173427,7,281.5680535257143,0.0008328157669782753,-27.350510000000003,0.0012628539107905872
NGC5822NO.240,7,226.12769352571428,0.0011507422921454803,-54.530432857142856,0.0008173884079940753
HATS598-015,7,80.53901610714286,0.0020490052622208835,-30.972481428571427,0.0011199319707223966
HD-72650,7,127.87707718,0.00203632275517792,-54.39465857142857,0.0006961663731077972
HATS600-004,7,99.88437729857142,0.0024640235733802,-33.40069857142857,0.0016944559458360008
HATS601-012,7,100.36431785285716,0.0005056746231733947,-31.590474285714286,0.00012177262183466254
HD197746A,7,311.61536225857145,0.002042990548029162,-26.86977142857143,0.0006524422981244727
HIP29432,7,93.0029664642857,0.0003446531147794175,6.781055714285714,0.001971605582114951
HATS601-059,7,102.96025626714287,0.0017997939999572425,-29.775871428571428,0.0006508309706687022
HD166194,7,272.6390186842857,0.0004064759578224547,-26.03204285714286,0.00041632176201136583
NGC5822NO.316,7,226.12853550999998,0.0017578449719494926,-54.59813428571429,0.0008509966146220483
HD166745,7,273.3869215857143,0.0016553648991808664,-33.49930428571428,0.0015013089526902017
BD+02   348,7,33.07673416428572,0.0016847600042827343,3.5660914285714287,0.003725396751002721
ASAS093549,7,143.95483555,0.002664685840223769,-48.40776571428571,0.0020062141555899356
HATS566-006,7,191.85609781142855,0.0013148671920253506,-25.007995714285716,0.0010684078051443515
SW0147+0307,7,26.794143289999997,0.0015650202753102187,3.132597142857143,0.0006010189760096837
BD-142469,7,124.68524610571428,0.001701984616223819,-15.202674285714284,0.0003102610268175694
J1916-04,7,289.18497301285714,0.0015564988126716888,-4.998824285714286,0.0024214173338688414
HD-67364,7,121.26976206142857,0.0021970097691685784,-53.108805714285715,0.0008801298605478063
HD206630,7,326.2536723757143,0.0021206857261275485,-52.464171428571426,0.0013873647510233064
HD206481,7,326.4386782914286,0.0015335839911700812,-69.36434571428572,0.0005152299532829261
HATS554-059,7,105.60174614714286,0.0019568461086265955,-23.118334285714287,0.0007190933444942215
HIP104687B,7,318.0950317428571,0.0011915056269108854,-14.99874,0.0009268045460974044
BD-144622,7,260.6804535271429,0.0021627945561938883,-14.960922857142858,0.0016232653745433102
OBJ1852,7,133.01615114714284,0.00309078661608279,11.965617142857143,0.0016158456432644353
HD-67977,7,122.29200328857144,0.008555932488809963,-41.17097428571429,9.76096581637947
HD205582,7,325.0984490057143,0.0053188988512874675,-71.50023142857142,0.0013160601375721683
BD-170400,7,32.29636531571428,0.0011869704601326903,-16.339005714285715,0.0011710516234399438
HD142879,7,243.9324067042857,0.01769448250738636,-84.12207714285715,0.001513954141590877
HD-11332,7,27.58687582857143,0.002962396019690696,-47.81668857142857,0.0015925077558294047
HIP110258,7,335.0091631314286,0.0009556322516535362,-49.06239857142857,0.0007442541808490159
HD203621,7,321.1157584485714,0.0011279026149084515,-37.85077714285715,0.0006193199034901644
HIP110433,7,335.5212040042857,0.0019834218165761513,-34.49017857142857,0.0017284330916700018
BD-171959,7,111.14245999571428,0.0012399107319367624,-17.89246142857143,0.001472961060488021
TIC332890033,7,34.70608237571428,0.0007516663401155959,-5.816724285714286,0.0007053806807402877
SW0228-0703B,7,37.15609753571429,0.0014897951610835126,-7.062315714285715,0.00261966191930001
TIC322807675,7,173.70224471857142,0.00035943827033150356,-25.607837142857143,0.0013719659165546982
HD-148760,7,247.8476207114286,0.0015596232616533485,-26.536859999999997,0.002283345498749976
HD157668,7,261.3179654742857,0.003774307735374212,-17.42145,0.0015560741199145034
HIP92444,7,282.58561567142857,0.0004554387841542718,-26.92365142857143,0.001876756320280879
VY_PYX,7,133.62366229714286,0.001214261053751709,-23.520145714285714,0.0011188663480322233
VZ-HYA,7,127.92557864285713,0.002505242486072191,-6.318135714285715,0.001489371871437112
HIP7669,7,24.783468885714285,0.0019317685828345657,-56.42924142857142,0.0002903692230850356
HATS602-003,7,111.76359618857143,0.0011617008483759332,-32.184844285714284,0.0009984130264701296
BLG171.4_94577,7,268.41711071,0.0006667919078299862,-31.042912857142856,0.0010553311373804148
HR5489,7,221.2462462657143,0.0009473789890028767,-35.193641428571425,0.0009993235807524352
QR_HYA,7,164.12705229714285,0.004570767131815047,-34.56611142857143,0.004617096593361136
HD-129750,7,221.98995328857146,0.0041196873737692034,-68.51908857142857,0.0008532570650511202
TIC123846039,7,103.36824725714287,0.0005901561989496596,-6.508598571428571,0.0005672280132783433
HD-131977,7,224.37205348857142,0.0023070129206805897,-21.419137142857146,0.0025455236153277116
WRAY 15-821,7,172.80402059285714,0.001559347964170004,-63.83569857142857,0.00044390046074057574
HATS756-008,7,18.11094701857143,0.002211814196705605,-57.03441285714286,0.0013262316826988562
B_HR2629,7,105.42715952,0.002113723193135461,4.81891,0.0003567912554984166
HATS697-025,7,172.10769840857142,0.0019763356616650423,-45.01761857142857,0.0006421689438010923
WCEN,7,201.75259400571431,0.0007639605946965546,-47.65409857142857,0.0005788041859840704
B_HR2457,7,100.34582511571429,0.0020003401881826146,16.398657142857143,0.000194740364393413
TEST150SEC,7,165.1411886842857,2.01686479939542e-05,-29.999995714285713,5.345224837184984e-06
HATS745-015,7,273.9910951157143,0.00175965689415034,-49.05386142857143,0.001357601175746926
HD18134,7,42.970756744285715,0.002056988977678013,-61.61910857142857,0.00029644721685494424
NGC6705NO136,7,282.92614400428573,0.0009596798437140128,-6.336951428571429,0.0008546817842805008
TEST900SEC,7,216.56975217857143,22.67785058346912,-29.99999857142857,3.779644730659748e-06
HD-79846,7,138.57813483714287,0.0029843254510649076,-55.57047428571428,0.0005553034348556287
HD-134505,7,228.07473586857142,0.0021463618744555907,-52.09967857142857,0.0020757442727137986
HD188376,7,298.9604678528571,0.0017466892085330641,-26.298785714285714,0.00156127999990361
B_HD145005,7,242.25921797,0.0008019011989466162,-9.64828,0.0012669911864989216
HD184588,7,295.7333051957143,0.0017859196605403778,-75.39874857142857,0.0006593286628974154
HD184711,7,294.3023638042857,0.0015187096903351413,-39.74308714285714,0.0016232140368795266
HD188091,7,298.68123186285715,0.0014917246110162767,-33.287058571428574,0.0013002490603921844
B_CCNC,7,129.2782011857143,0.0017012308527901596,9.656087142857144,0.0005826581126100507
HBC-603,7,237.94822467714286,0.0023443198171975003,-35.94522857142857,0.0008339550062079658
1RXS-1533-6651,7,233.36680285285712,0.003427347333035664,-66.85527857142857,0.0007919896584219194
XX_SGR,7,276.18597741571426,0.000733943201624589,-16.795080000000002,0.0007099295739729905
V_CEN,7,218.1391236857143,0.0010681290329359618,-56.88851428571429,0.0015307825574191287
HD-73468,7,128.1783976957143,0.008435646441790715,-73.35494714285714,0.0014260752000435101
HIP26680,7,85.04516626428573,0.012674841256629224,10.229914285714285,0.06602334886415577
HIP26542,7,84.66823444,0.0013576264558898131,-38.357552857142856,0.0007550212863595611
HIP26453,7,84.4161199957143,0.0006375318447655396,-28.62452,0.0004874764951580674
TIC219181903,7,91.85598130571428,0.002240231396522794,-51.903461428571426,0.002021554093361617
HD-143546,7,240.80730313,0.001975710535088798,-49.22989142857143,0.0015807532863727984
BETCRT,7,167.9151586857143,0.0010567987787071167,-22.827048571428573,0.0018429815388058728
HIP25220,7,80.91189753571429,0.0007461527612944132,17.32704,0.0005271938289981473
C11_6032,7,253.77004007285717,0.00044972036491941735,-28.70953,0.00020936411663196875
Y-OPH,7,268.15920571,0.0013802877182431993,-6.14523,0.0026968623744395284
HR2133,7,90.85458638285715,0.000165172051181882,11.681551428571428,4.947341758580314e-05
C03T004,7,338.3683013057143,0.0013208931224812537,-9.022965714285714,0.0005544022950546966
HR4313,7,166.22726729857143,0.0006699901617024128,-35.80718,0.0013799275343325096
HD-82347,7,142.1997471,0.004145983594652627,-62.27358142857143,0.0006406098285064427
HD-73898,7,129.93063432142858,0.001055716067894088,-29.561517142857145,0.0020339347276132702
NOI-102322,7,214.93819313142856,0.0011540986167113182,-31.270794285714285,0.0025263336883255385
NOI-101429,7,224.84317213714286,0.003009759695477243,-32.05110714285714,0.0005266154284900685
HD-124882,7,216.7373055142857,0.02524732869041309,-83.66475142857144,0.0031280741070228045
HD-140861,7,236.85922265285714,0.0017572268649415483,-40.19454857142858,0.0020460728935485606
HD-74622,7,130.5901955514286,0.0023637817676961615,-55.77505857142857,0.0007388826828720629
HATS608-001,7,156.09733845000002,0.0007687832359505779,-27.092465714285712,0.0021546914484663056
B_HR6593,7,265.82276618714286,0.00020380917698344615,-27.883804285714287,0.0010208959650378304
HR3721,7,139.35551444142857,0.00186744470662983,-74.73807,0.0010399519219658337
HD-12583,7,30.745843684285713,0.0030618659739058748,-15.30517,0.001539664465611731
CD-47   399,7,20.437460551428575,0.0013882056438722181,-46.71485857142857,0.00032636526425721893
HD18708,7,44.78528209857143,0.0012969432205310284,-40.72339285714286,0.0010818458652645977
2MASS J01435586-2718251,7,25.98458729714286,0.0014889453336700842,-27.306430000000002,0.000652635681934114
HIP49520B,7,151.66059067142857,0.0008135274416033156,-19.30952142857143,0.002865050485718612
HIP59925,7,184.3818025757143,0.001053820162416767,-24.018044285714286,0.0010328416649046336
TOI-1097,7,189.75243384428572,0.0029668935003206733,-74.5727157142857,0.0005659463208615832
HD123619,7,212.30612956142858,0.001849503866075024,-22.536474285714284,0.0014257262142844773
HD122474,7,210.58468218000002,0.002126345341167487,-12.03648,0.001868725055574984
CL012_10,7,181.37208368571427,0.0016497466209073016,-5.847160000000001,0.0016356650023767532
HIP58608,7,180.27777055142857,0.0015274159375963023,-1.7316300000000002,0.001466356027709568
OGLE-GD-T2CEP-0178,7,102.24147467714286,0.0011615768543749602,-0.6253299999999999,0.0012625767303415473
HD150936,7,251.11055912285715,0.0024307303848010407,-5.687774285714285,0.0008521904549036622
HD-64440,7,118.05699912285715,0.0019440130964336244,-40.57658142857143,0.0011834191786451967
HIP-19911,7,64.07083575142858,0.002374699163187575,7.158687142857143,0.0016251739833601855
NGC3532NO.19,7,166.48466059142856,0.03290180135650421,-58.722767142857144,0.007490439938762665
HD208552A,7,329.1651479714286,0.0032436685987633895,16.120627142857142,0.0030208371592750027
OGLE SMC725.12.000065,7,16.543282694285715,0.00532358208508174,-72.10425857142857,0.001457937225118593
BD-112763,7,149.19328697857142,0.0018085126388875312,-12.27018,0.0010175460677529918
HATS-17,7,192.18933955857142,0.001149200733283106,-47.615405714285714,0.0017441698803247853
HIP73194,7,224.38836126428572,0.0013672976932001327,-6.3309242857142864,0.0008251233673992059
HIP-23344,7,75.32502388428573,0.000687908155539507,4.1103185714285715,0.0004711131701061781
CL002-04,7,55.25392567,0.0009360051124682261,13.515408571428571,0.002454040400180055
HD 90028,7,155.71320598857145,0.0009135285200202692,-28.013672857142858,0.0018981018087009822
HIP73012,7,223.81570059285716,0.0008227667916641992,-29.52693857142857,0.002318242355546418
HD-103462,7,178.6811890042857,0.0010185432169016197,-25.714771428571428,0.00185018403203165
CL008_15,7,234.8587238842857,0.0007134961203756519,-20.198697142857146,0.001513888087956052
V970-SCO,7,264.91979852714286,0.0027411504069110807,-32.30083428571429,0.002555189863416279
NGC3532NO.122,7,166.4284863842857,0.0366732422110447,-58.67480142857143,0.009717539861116835
HD147644,7,245.78753896285713,0.0005980605504044424,-0.7081442857142858,0.0005037809425685032
HIP54446,7,167.10043229714285,0.0023292394724217158,-26.154974285714285,0.001680514377038132
ZETA-PHE,7,17.097245154285712,0.0022096429308449067,-55.24756714285714,0.001752861605924397
NGC3532NO.100,7,166.50442622857142,0.038653139305445845,-58.684242857142856,0.010927483263594594
HD-102350,7,176.6334339257143,0.0024474747911090206,-61.178895714285716,0.0009896945175623569
HATS537-011,7,340.44430225714285,0.001528361433854265,-12.88192142857143,0.0006142048673268267
CD-571633,7,106.62120094714285,0.0017687887872284464,-57.45711285714286,0.0006625132523405948
HIP51987,7,159.33047861,0.0013668814283649175,-11.511121428571428,0.0018717320728088072
HD211534,7,334.6233000371429,0.0017595717529683586,-39.13583857142857,0.0007686444468739845
HIP103867,7,315.6975812242857,0.003928776429561706,-64.29779285714287,0.0012128714453143053
CL014_10,7,182.16629317,0.0010800516767988909,-8.74637,0.0015396319906615529
OBJ473,7,132.81232241714287,0.0027979071469620372,11.684174285714287,0.0009855600293382039
V572 AQL,7,300.6370018628572,0.0021018091132302074,0.7138271428571429,0.001186896713924116
HIP61563,7,189.19245229857142,0.018726443872565595,-76.95432428571428,0.0028028786223117355
HIP61406,7,188.72398511571427,0.002697373982564704,-47.289405714285714,0.0008275839764614938
OBJ285,7,132.84857340714285,0.002689127297505186,11.645809999999999,0.0021913694348503197
HIP66990,7,205.93463075,0.0016510887348120317,-51.62818428571428,0.0005914912550180606
HD152233,7,253.51521971857144,0.0024799947542575645,-41.793144285714284,0.0005935727178919446
HD213852,7,340.4172685685714,0.019904611166397065,-83.46324285714286,0.0025151919362474203
CD-662318,7,294.0050064657143,0.001042035595562576,-66.40859857142857,0.0006438019512085776
TOI-119,7,99.23549039285714,0.001133489035425852,-58.01837285714286,0.0005576950865180109
HD-65638,7,119.48233840714286,0.0015118355804070358,-40.7851,0.0013799154563470105
V923-SCO,7,255.9633790442857,0.001124116738833443,-38.15246428571429,0.000854612137033284
NGC3680NO.44,7,171.45419114857143,0.012542919383378717,-43.20455285714286,0.001160656628605767
NGC3532NO.596,7,165.7033168614286,0.025117894269489863,-58.70025714285714,0.006792112372170199
HR3383,6,128.50777365500002,0.00023996308165039998,-2.15186,0.00012961481396818543
HD137785,6,232.33255421,0.00026039558698378294,-38.63507833333333,0.00022692877002923845
HD-63454,6,114.84146814500001,0.004187669845986001,-78.27328166666666,0.0017174797427231686
PSI-PHE,6,28.413587495,0.0005385466545722982,-46.303920000000005,0.0008122068702014302
NG0522-2518-16746,6,80.57611397666666,0.0004987909575206731,-25.119131666666664,0.0013319672168119188
SMC-T2CEP-29,6,14.409859348333333,0.00649004747342711,-72.30379666666667,0.0021416878079391715
HIP53084,6,162.90280128999999,0.001695744317779646,-16.403651666666665,0.0019470430572194005
GJ1203,6,248.18804407166667,0.0013990541479150355,12.612686666666667,0.0007203517659216963
BETHYI,6,6.450895181666667,0.0015161430478078822,-77.25476666666667,0.0001237201142346404
ZETTUC,6,5.023180966666667,0.00023984706407765262,-64.87402333333334,4.966554808994725e-05
N330-9,6,14.08019634,0.006226470831561719,-72.46202166666667,0.001871773668647811
HIP54109,6,166.07643226333334,0.0003669439367417051,5.7905283333333335,0.000615968072765225
HD-104555,6,180.60655171166664,0.02190801726026253,-85.628675,0.0009209071614447025
AD-LEO,6,154.89610967166666,0.000607535398387157,19.865095,0.00047861257818753247
HIP54418,6,167.02573536666668,0.0012592170755573564,-28.26883666666667,0.0005009457721815695
LRC03_E2_2531,6,278.06414069166664,0.001457807294809471,-6.112996666666667,0.0007542590182866235
GJ1099,6,113.57807467166667,0.0016352780363622157,0.9844499999999999,0.0006702238432046219
