# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Sun Jul  3 13:53:27 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system:  2MASS + Spitzer (IRAC+MIPS) + WISE
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag   IRAC_3.6mag  IRAC_4.5mag  IRAC_5.8mag  IRAC_8.0mag  MIPS_24mag  MIPS_70mag  MIPS_160mag  W1mag   W2mag   W3mag   W4mag
0.0152 0.01508 9.00000 2.3092832565 2.5796921253    2.215  3.810  3.5007 -0.071    8  0.591  0.386   224.50   118.73    75.13    58.52    48.06  2  -2.6e-07      0.00 6.769e-01 3.077e-01 1.782e-03 2.417e-03 6.160e-03 -1.000 1.536e-02 -4.754 -6.712 -7.613 -8.006 -8.175 -7.998 -8.164 -8.239 -8.549 -13.030 -16.469 -8.117 -7.998 -8.352 -8.501
0.0152 0.01508 9.00000 2.3092973232 2.5796926022    2.212  3.816  3.4999 -0.082    8  0.592  0.386   229.05   120.93    76.45    59.57    48.93  2 -2.79e-07      0.00 6.769e-01 3.077e-01 1.781e-03 2.417e-03 6.160e-03 -1.000 1.536e-02 -4.769 -6.730 -7.632 -8.027 -8.197 -8.021 -8.188 -8.263 -8.579 -13.059 -16.498 -8.138 -8.020 -8.381 -8.532
0.0152 0.01508 9.00000 2.3092975616 2.5796926022    2.211  3.802  3.5016 -0.061    8  0.592  0.386   219.82   116.46    73.75    57.43    47.17  2 -2.41e-07      0.00 6.769e-01 3.077e-01 1.782e-03 2.417e-03 6.160e-03 -1.000 1.536e-02 -4.734 -6.690 -7.590 -7.981 -8.149 -7.972 -8.137 -8.212 -8.514 -12.997 -16.435 -8.091 -7.972 -8.318 -8.466
0.0152 0.01508 9.00000 2.3092987537 2.5796926022    2.211  3.689  3.5157  0.108    8  0.592  0.386   157.49    85.83    55.11    42.72    35.06  2 -7.53e-08      0.00 6.769e-01 3.077e-01 1.782e-03 2.417e-03 6.160e-03 -1.000 1.536e-02 -4.453 -6.363 -7.249 -7.609 -7.764 -7.587 -7.741 -7.815 -8.055 -12.555 -15.988 -7.721 -7.586 -7.872 -8.005
0.0152 0.01508 9.00000 2.3093006611 2.5796928406    2.210  3.504  3.5388  0.385    8  0.593  0.386    91.06    51.99    34.14    26.27    21.53  2 -3.29e-08      0.00 6.769e-01 3.077e-01 1.783e-03 2.417e-03 6.160e-03 -1.000 1.536e-02 -3.991 -5.822 -6.683 -6.994 -7.129 -6.957 -7.089 -7.164 -7.381 -11.882 -15.315 -7.099 -6.953 -7.211 -7.331
0.0152 0.01508 9.00000 2.3093039989 2.5796928406    2.210  3.450  3.5456  0.467    8  0.593  0.386    77.52    44.87    29.66    22.78    18.66  3 -2.62e-08      0.00 6.769e-01 3.077e-01 1.784e-03 2.417e-03 6.160e-03 -1.000 1.536e-02 -3.855 -5.663 -6.514 -6.812 -6.942 -6.771 -6.897 -6.972 -7.182 -11.684 -15.116 -6.915 -6.767 -7.016 -7.132
0.0152 0.01508 9.00000 2.3093082905 2.5796930790    2.208  3.505  3.5388  0.385    8  0.593  0.387    91.16    52.05    34.18    26.30    21.56  2  -3.3e-08      0.00 6.769e-01 3.077e-01 1.786e-03 2.417e-03 6.160e-03 -1.000 1.537e-02 -3.992 -5.822 -6.683 -6.994 -7.130 -6.957 -7.090 -7.165 -7.382 -11.883 -15.316 -7.100 -6.954 -7.211 -7.331
0.0152 0.01508 9.00000 2.3093142509 2.5796930790    2.207  3.610  3.5255  0.226    8  0.594  0.387   124.63    69.29    44.91    34.71    28.47  2 -5.13e-08      0.00 6.769e-01 3.077e-01 1.787e-03 2.417e-03 6.160e-03 -1.000 1.537e-02 -4.254 -6.131 -7.007 -7.345 -7.491 -7.317 -7.462 -7.536 -7.765 -12.266 -15.699 -7.454 -7.315 -7.587 -7.715
0.0152 0.01508 9.00000 2.3093216419 2.5796933174    2.205  3.711  3.5127  0.073    8  0.595  0.387   168.67    91.38    58.50    45.40    37.26  2 -9.55e-08      0.00 6.769e-01 3.077e-01 1.789e-03 2.417e-03 6.160e-03 -1.000 1.537e-02 -4.508 -6.427 -7.317 -7.683 -7.841 -7.663 -7.820 -7.894 -8.140 -12.639 -16.072 -7.795 -7.662 -7.954 -8.090
0.0152 0.01508 9.00000 2.3093304634 2.5796935558    2.202  3.781  3.5038 -0.032    8  0.596  0.387   207.61   110.50    70.14    54.59    44.82  2 -1.97e-07      0.00 6.769e-01 3.077e-01 1.789e-03 2.417e-03 6.160e-03 -1.000 1.537e-02 -4.681 -6.630 -7.528 -7.913 -8.078 -7.901 -8.064 -8.138 -8.420 -12.909 -16.345 -8.023 -7.900 -8.227 -8.372
0.0152 0.01508 9.00000 2.3093407154 2.5796940327    2.199  3.816  3.4992 -0.087    8  0.597  0.387   231.12   121.89    77.02    60.03    49.31  2 -2.86e-07      0.00 6.769e-01 3.077e-01 1.789e-03 2.417e-03 6.160e-03 -1.000 1.537e-02 -4.770 -6.733 -7.635 -8.031 -8.202 -8.026 -8.193 -8.268 -8.587 -13.066 -16.505 -8.142 -8.025 -8.388 -8.540
0.0152 0.01508 9.00000 2.3093528748 2.5796942711    2.196  3.830  3.4973 -0.110    8  0.598  0.387   241.69   126.97    80.09    62.46    51.31  2 -3.33e-07      0.00 6.769e-01 3.077e-01 1.786e-03 2.417e-03 6.160e-03 -1.000 1.537e-02 -4.806 -6.775 -7.679 -8.079 -8.252 -8.077 -8.245 -8.321 -8.667 -13.138 -16.581 -8.188 -8.077 -8.465 -8.621
0.0152 0.01508 9.00000 2.3093667030 2.5796947479    2.192  3.837  3.4963 -0.121    8  0.599  0.386   246.91   129.47    81.58    63.65    52.29  2 -3.58e-07      0.00 6.769e-01 3.077e-01 1.781e-03 2.417e-03 6.160e-03 -1.000 1.536e-02 -4.822 -6.794 -7.698 -8.100 -8.275 -8.100 -8.269 -8.346 -8.706 -13.173 -16.617 -8.210 -8.100 -8.502 -8.660
0.0152 0.01508 9.00000 2.3093669415 2.5796947479    2.191  3.835  3.4965 -0.119    8  0.599  0.392   246.04   129.05    81.33    63.45    52.12  2 -3.54e-07      0.00 6.769e-01 3.078e-01 1.813e-03 2.417e-03 6.160e-03 -1.000 1.539e-02 -4.818 -6.790 -7.694 -8.096 -8.270 -8.096 -8.264 -8.341 -8.698 -13.166 -16.610 -8.206 -8.096 -8.494 -8.653
0.0152 0.01508 9.00000 2.3093678951 2.5796947479    2.191  3.723  3.5109  0.052    8  0.599  0.393   175.68    94.84    60.61    47.07    38.63  2  -1.1e-07      0.00 6.769e-01 3.078e-01 1.814e-03 2.417e-03 6.160e-03 -1.000 1.539e-02 -4.536 -6.462 -7.353 -7.724 -7.883 -7.705 -7.864 -7.938 -8.189 -12.686 -16.120 -7.836 -7.704 -8.002 -8.139
0.0152 0.01508 9.00000 2.3093698025 2.5796947479    2.190  3.541  3.5340  0.326    8  0.599  0.393   102.19    57.78    37.76    29.11    23.87  2 -3.94e-08      0.00 6.768e-01 3.078e-01 1.816e-03 2.417e-03 6.161e-03 -1.000 1.540e-02 -4.083 -5.930 -6.797 -7.117 -7.256 -7.083 -7.221 -7.295 -7.516 -12.018 -15.450 -7.224 -7.080 -7.343 -7.466
0.0152 0.01508 9.00000 2.3093726635 2.5796949863    2.189  3.485  3.5411  0.409    8  0.600  0.393    86.56    49.65    32.66    25.13    20.59  2 -3.13e-08      0.00 6.768e-01 3.078e-01 1.818e-03 2.417e-03 6.161e-03 -1.000 1.540e-02 -3.943 -5.766 -6.624 -6.931 -7.064 -6.892 -7.023 -7.098 -7.312 -11.814 -15.247 -7.035 -6.888 -7.143 -7.262
0.0152 0.01508 9.00000 2.3093769550 2.5796949863    2.188  3.539  3.5343  0.328    8  0.600  0.394   101.63    57.49    37.57    28.97    23.75  2 -3.92e-08      0.00 6.768e-01 3.078e-01 1.821e-03 2.417e-03 6.161e-03 -1.000 1.540e-02 -4.077 -5.924 -6.790 -7.110 -7.249 -7.076 -7.213 -7.288 -7.509 -12.010 -15.443 -7.217 -7.073 -7.336 -7.458
0.0152 0.01508 9.00000 2.3093822002 2.5796952248    2.186  3.640  3.5212  0.174    8  0.601  0.395   137.79    75.94    49.01    37.95    31.13  2 -5.99e-08      0.00 6.768e-01 3.078e-01 1.823e-03 2.417e-03 6.161e-03 -1.000 1.540e-02 -4.331 -6.223 -7.103 -7.451 -7.600 -7.425 -7.574 -7.648 -7.882 -12.383 -15.815 -7.561 -7.423 -7.702 -7.832
0.0152 0.01508 9.00000 2.3093888760 2.5796954632    2.183  3.738  3.5087  0.026    8  0.601  0.395   184.64    99.24    63.28    49.19    40.38  2  -1.3e-07      0.00 6.768e-01 3.078e-01 1.825e-03 2.417e-03 6.161e-03 -1.000 1.541e-02 -4.575 -6.507 -7.400 -7.776 -7.936 -7.758 -7.919 -7.992 -8.250 -12.746 -16.180 -7.887 -7.758 -8.061 -8.201
0.0152 0.01508 9.00000 2.3093969822 2.5796957016    2.180  3.804  3.5000 -0.076    8  0.602  0.395   225.62   119.19    75.38    58.75    48.25  2  -2.6e-07      0.00 6.768e-01 3.078e-01 1.825e-03 2.417e-03 6.161e-03 -1.000 1.541e-02 -4.740 -6.701 -7.602 -7.997 -8.166 -7.990 -8.156 -8.231 -8.541 -13.022 -16.461 -8.107 -7.990 -8.344 -8.494
0.0152 0.01508 9.00000 2.3094065189 2.5796959400    2.177  3.838  3.4955 -0.128    8  0.603  0.394   250.30   131.05    82.52    64.41    52.91  2 -3.72e-07      0.00 6.768e-01 3.078e-01 1.823e-03 2.417e-03 6.161e-03 -1.000 1.540e-02 -4.825 -6.800 -7.705 -8.109 -8.284 -8.110 -8.279 -8.356 -8.723 -13.188 -16.633 -8.218 -8.110 -8.518 -8.678
0.0152 0.01508 9.00000 2.3094177246 2.5796964169    2.173  3.852  3.4936 -0.151    8  0.604  0.393   261.60   136.43    85.76    66.98    55.02  2 -4.33e-07      0.00 6.768e-01 3.078e-01 1.815e-03 2.417e-03 6.160e-03 -1.000 1.540e-02 -4.860 -6.840 -7.748 -8.156 -8.333 -8.160 -8.330 -8.409 -8.804 -13.261 -16.708 -8.264 -8.160 -8.595 -8.760
0.0152 0.01508 9.00000 2.3094303608 2.5796966553    2.168  3.859  3.4926 -0.162    8  0.606  0.390   267.42   139.19    87.41    68.29    56.10  2 -4.66e-07      0.00 6.769e-01 3.077e-01 1.802e-03 2.417e-03 6.160e-03 -1.000 1.538e-02 -4.876 -6.859 -7.768 -8.178 -8.357 -8.184 -8.355 -8.434 -8.843 -13.296 -16.745 -8.286 -8.184 -8.633 -8.800
0.0152 0.01508 9.00000 2.3094305992 2.5796966553    2.168  3.868  3.4912 -0.178    8  0.606  0.412   275.64   143.09    89.74    70.15    57.63  2 -5.18e-07      0.01 6.766e-01 3.079e-01 1.905e-03 2.416e-03 6.161e-03 -1.000 1.549e-02 -4.901 -6.888 -7.798 -8.211 -8.392 -8.220 -8.392 -8.472 -8.906 -13.353 -16.804 -8.319 -8.219 -8.693 -8.864
0.0152 0.01508 9.00000 2.3094315529 2.5796966553    2.167  3.755  3.5059 -0.006    8  0.606  0.412   196.24   104.90    66.72    51.91    42.62  2  -1.6e-07      0.00 6.766e-01 3.079e-01 1.905e-03 2.416e-03 6.161e-03 -1.000 1.549e-02 -4.618 -6.560 -7.456 -7.837 -8.000 -7.822 -7.983 -8.057 -8.327 -12.819 -16.254 -7.947 -7.821 -8.136 -8.278
0.0152 0.01508 9.00000 2.3094332218 2.5796968937    2.167  3.577  3.5291  0.265    8  0.606  0.412   114.73    64.24    41.77    32.26    26.46  2 -4.73e-08      0.00 6.766e-01 3.079e-01 1.906e-03 2.416e-03 6.161e-03 -1.000 1.549e-02 -4.172 -6.036 -6.909 -7.239 -7.383 -7.209 -7.350 -7.425 -7.651 -12.152 -15.585 -7.348 -7.206 -7.475 -7.600
0.0152 0.01508 9.00000 2.3094360828 2.5796968937    2.165  3.520  3.5365  0.352    8  0.606  0.413    96.67    54.93    35.97    27.72    22.72  2 -3.73e-08      0.00 6.766e-01 3.079e-01 1.907e-03 2.416e-03 6.161e-03 -1.000 1.549e-02 -4.029 -5.868 -6.732 -7.047 -7.184 -7.012 -7.147 -7.222 -7.440 -11.942 -15.375 -7.154 -7.008 -7.269 -7.390
0.0152 0.01508 9.00000 2.3094398975 2.5796968937    2.164  3.572  3.5297  0.272    8  0.607  0.413   113.25    63.48    41.29    31.90    26.15  2 -4.65e-08      0.00 6.766e-01 3.079e-01 1.908e-03 2.416e-03 6.161e-03 -1.000 1.549e-02 -4.160 -6.023 -6.895 -7.224 -7.367 -7.193 -7.334 -7.408 -7.634 -12.135 -15.568 -7.332 -7.190 -7.458 -7.583
0.0152 0.01508 9.00000 2.3094449043 2.5796971321    2.161  3.670  3.5168  0.122    8  0.607  0.413   152.28    83.20    53.47    41.46    34.02  2 -6.99e-08      0.00 6.766e-01 3.079e-01 1.909e-03 2.416e-03 6.161e-03 -1.000 1.550e-02 -4.405 -6.311 -7.196 -7.554 -7.707 -7.531 -7.684 -7.758 -7.996 -12.496 -15.929 -7.665 -7.529 -7.814 -7.946
0.0152 0.01508 9.00000 2.3094513416 2.5796973705    2.159  3.763  3.5045 -0.021    8  0.608  0.413   202.05   107.72    68.42    53.27    43.73  2 -1.76e-07      0.00 6.766e-01 3.079e-01 1.909e-03 2.416e-03 6.161e-03 -1.000 1.550e-02 -4.638 -6.584 -7.482 -7.865 -8.030 -7.852 -8.014 -8.088 -8.364 -12.855 -16.290 -7.975 -7.851 -8.172 -8.315
0.0152 0.01508 9.00000 2.3094589710 2.5796976089    2.155  3.826  3.4961 -0.119    8  0.608  0.413   244.95   128.43    80.93    63.17    51.88  2 -3.42e-07      0.00 6.766e-01 3.079e-01 1.908e-03 2.416e-03 6.161e-03 -1.000 1.549e-02 -4.796 -6.769 -7.674 -8.076 -8.250 -8.075 -8.244 -8.319 -8.670 -13.140 -16.583 -8.185 -8.075 -8.467 -8.624
0.0152 0.01508 9.00000 2.3094677925 2.5796978474    2.151  3.858  3.4917 -0.169    8  0.609  0.412   270.52   140.60    88.24    68.97    56.66  2  -4.8e-07      0.00 6.766e-01 3.079e-01 1.904e-03 2.416e-03 6.161e-03 -1.000 1.549e-02 -4.876 -6.861 -7.771 -8.183 -8.362 -8.190 -8.361 -8.440 -8.853 -13.305 -16.754 -8.290 -8.189 -8.642 -8.810
0.0152 0.01508 9.00000 2.3094782829 2.5796980858    2.146  3.871  3.4898 -0.190    8  0.610  0.410   282.13   146.09    91.51    71.58    58.81  2 -5.53e-07      0.01 6.766e-01 3.079e-01 1.896e-03 2.416e-03 6.161e-03 -1.000 1.548e-02 -4.908 -6.899 -7.811 -8.226 -8.410 -8.238 -8.411 -8.493 -8.949 -13.390 -16.843 -8.334 -8.237 -8.733 -8.908
0.0152 0.01508 9.00000 2.3094902039 2.5796985626    2.141  3.877  3.4888 -0.201    8  0.612  0.407   288.11   148.89    93.18    72.92    59.91  2 -5.92e-07      0.01 6.767e-01 3.079e-01 1.882e-03 2.416e-03 6.161e-03 -1.000 1.547e-02 -4.923 -6.915 -7.829 -8.246 -8.431 -8.261 -8.434 -8.517 -8.997 -13.431 -16.886 -8.354 -8.260 -8.777 -8.957
0.0152 0.01508 9.00000 2.3094904423 2.5796985626    2.141  3.897  3.4862 -0.232    8  0.612  0.442   305.99   157.30    98.20    76.91    63.19  2 -7.27e-07      0.01 6.762e-01 3.082e-01 2.041e-03 2.414e-03 6.162e-03 -1.000 1.563e-02 -4.972 -6.972 -7.888 -8.310 -8.500 -8.334 -8.507 -8.594 -9.136 -13.554 -17.014 -8.418 -8.332 -8.909 -9.097
0.0152 0.01508 9.00000 2.3094913960 2.5796985626    2.140  3.784  3.5011 -0.059    8  0.612  0.442   217.30   115.08    72.86    56.80    46.64  2 -2.24e-07      0.00 6.762e-01 3.082e-01 2.042e-03 2.414e-03 6.162e-03 -1.000 1.564e-02 -4.689 -6.646 -7.547 -7.938 -8.106 -7.929 -8.094 -8.168 -8.463 -12.948 -16.386 -8.048 -7.929 -8.268 -8.415
0.0152 0.01508 9.00000 2.3094930649 2.5796985626    2.139  3.607  3.5243  0.210    8  0.612  0.442   127.61    70.79    45.81    35.46    29.08  2 -5.58e-08      0.00 6.762e-01 3.082e-01 2.044e-03 2.414e-03 6.162e-03 -1.000 1.564e-02 -4.249 -6.130 -7.007 -7.348 -7.495 -7.320 -7.467 -7.541 -7.771 -12.272 -15.705 -7.458 -7.318 -7.593 -7.721
0.0152 0.01508 9.00000 2.3094959259 2.5796988010    2.137  3.549  3.5320  0.299    8  0.612  0.443   106.96    60.25    39.28    30.33    24.86  2 -4.39e-08      0.00 6.762e-01 3.082e-01 2.047e-03 2.414e-03 6.162e-03 -1.000 1.564e-02 -4.102 -5.957 -6.826 -7.150 -7.291 -7.118 -7.257 -7.332 -7.555 -12.056 -15.489 -7.258 -7.115 -7.381 -7.504
0.0152 0.01508 9.00000 2.3094997406 2.5796988010    2.135  3.600  3.5251  0.220    8  0.613  0.443   125.04    69.48    45.00    34.82    28.56  2 -5.44e-08      0.00 6.762e-01 3.082e-01 2.049e-03 2.414e-03 6.162e-03 -1.000 1.564e-02 -4.230 -6.108 -6.985 -7.324 -7.470 -7.296 -7.441 -7.515 -7.745 -12.246 -15.679 -7.433 -7.293 -7.567 -7.695
0.0152 0.01508 9.00000 2.3095047474 2.5796990395    2.132  3.695  3.5125  0.074    8  0.613  0.444   166.82    90.40    57.86    44.95    36.88  2 -9.02e-08      0.00 6.762e-01 3.082e-01 2.052e-03 2.414e-03 6.162e-03 -1.000 1.564e-02 -4.467 -6.387 -7.276 -7.643 -7.800 -7.623 -7.780 -7.854 -8.098 -12.597 -16.030 -7.755 -7.622 -7.913 -8.048
0.0152 0.01508 9.00000 2.3095111847 2.5796992779    2.128  3.784  3.5005 -0.064    8  0.614  0.444   219.20   115.97    73.40    57.23    46.99  2  -2.3e-07      0.00 6.761e-01 3.082e-01 2.053e-03 2.414e-03 6.162e-03 -1.000 1.565e-02 -4.690 -6.649 -7.550 -7.943 -8.111 -7.934 -8.100 -8.174 -8.471 -12.956 -16.394 -8.053 -7.934 -8.276 -8.423
0.0152 0.01508 9.00000 2.3095188141 2.5796995163    2.124  3.844  3.4924 -0.157    8  0.614  0.444   263.60   137.22    86.18    67.37    55.34  2 -4.31e-07      0.00 6.762e-01 3.082e-01 2.052e-03 2.414e-03 6.162e-03 -1.000 1.565e-02 -4.839 -6.823 -7.732 -8.142 -8.320 -8.147 -8.317 -8.394 -8.788 -13.246 -16.692 -8.249 -8.146 -8.579 -8.744
0.0152 0.01508 9.00000 2.3095276356 2.5796997547    2.119  3.873  3.4882 -0.205    8  0.615  0.443   289.50   149.44    93.50    73.19    60.13  2 -5.92e-07      0.01 6.762e-01 3.082e-01 2.047e-03 2.414e-03 6.162e-03 -1.000 1.564e-02 -4.914 -6.908 -7.823 -8.241 -8.425 -8.256 -8.429 -8.511 -8.988 -13.423 -16.878 -8.347 -8.255 -8.769 -8.947
0.0152 0.01508 9.00000 2.3095381260 2.5796999931    2.112  3.885  3.4864 -0.224    8  0.616  0.441   300.78   154.72    96.64    75.70    62.19  2 -6.73e-07      0.01 6.762e-01 3.082e-01 2.037e-03 2.414e-03 6.162e-03 -1.000 1.563e-02 -4.942 -6.941 -7.857 -8.278 -8.467 -8.300 -8.473 -8.557 -9.076 -13.500 -16.958 -8.385 -8.298 -8.851 -9.037
0.0152 0.01508 9.00000 2.3095500469 2.5797004700    2.105  3.889  3.4855 -0.234    8  0.618  0.437   306.07   157.17    98.09    76.86    63.15  2 -7.12e-07      0.01 6.763e-01 3.081e-01 2.018e-03 2.415e-03 6.162e-03 -1.000 1.561e-02 -4.953 -6.954 -7.871 -8.294 -8.483 -8.318 -8.491 -8.576 -9.114 -13.533 -16.993 -8.400 -8.316 -8.887 -9.075
0.0152 0.01508 9.00000 2.3095502853 2.5797004700    2.105  3.918  3.4816 -0.279    8  0.618  0.490   334.70   170.52   106.03    83.19    68.36  1 -9.65e-07      0.02 6.755e-01 3.086e-01 2.265e-03 2.412e-03 6.163e-03 -1.000 1.587e-02 -5.026 -7.035 -7.958 -8.389 -8.589 -8.431 -8.606 -8.702 -9.372 -13.759 -17.231 -8.498 -8.428 -9.129 -9.337
0.0152 0.01508 9.00000 2.3095510006 2.5797004700    2.104  3.805  3.4968 -0.105    8  0.618  0.490   237.08   124.51    78.52    61.32    50.35  2 -2.97e-07      0.00 6.755e-01 3.086e-01 2.266e-03 2.412e-03 6.163e-03 -1.000 1.587e-02 -4.743 -6.713 -7.618 -8.018 -8.190 -8.015 -8.182 -8.256 -8.579 -13.057 -16.497 -8.126 -8.014 -8.379 -8.532
0.0152 0.01508 9.00000 2.3095526695 2.5797004700    2.103  3.632  3.5201  0.162    8  0.618  0.490   139.80    76.92    49.57    38.44    31.53  2 -6.48e-08      0.00 6.755e-01 3.086e-01 2.267e-03 2.412e-03 6.163e-03 -1.000 1.587e-02 -4.309 -6.205 -7.086 -7.436 -7.587 -7.411 -7.562 -7.636 -7.871 -12.371 -15.804 -7.547 -7.410 -7.690 -7.820
0.0152 0.01508 9.00000 2.3095552921 2.5797004700    2.101  3.572  3.5281  0.253    8  0.618  0.491   116.65    65.21    42.34    32.75    26.85  2 -5.08e-08      0.00 6.755e-01 3.086e-01 2.268e-03 2.412e-03 6.163e-03 -1.000 1.587e-02 -4.160 -6.028 -6.902 -7.234 -7.378 -7.204 -7.347 -7.421 -7.648 -12.149 -15.582 -7.343 -7.202 -7.472 -7.598
0.0152 0.01508 9.00000 2.3095588684 2.5797007084    2.099  3.623  3.5212  0.174    8  0.618  0.491   136.33    75.17    48.50    37.59    30.83  2 -6.28e-08      0.00 6.755e-01 3.086e-01 2.269e-03 2.412e-03 6.163e-03 -1.000 1.587e-02 -4.287 -6.179 -7.059 -7.407 -7.556 -7.381 -7.530 -7.604 -7.838 -12.339 -15.771 -7.517 -7.379 -7.658 -7.788
0.0152 0.01508 9.00000 2.3095633984 2.5797007084    2.095  3.715  3.5086  0.031    8  0.619  0.491   180.99    97.33    62.06    48.30    39.63  2 -1.18e-07      0.00 6.755e-01 3.086e-01 2.269e-03 2.412e-03 6.163e-03 -1.000 1.587e-02 -4.517 -6.450 -7.343 -7.719 -7.879 -7.701 -7.861 -7.934 -8.189 -12.686 -16.119 -7.829 -7.700 -8.001 -8.140
0.0152 0.01508 9.00000 2.3095693588 2.5797009468    2.091  3.801  3.4967 -0.104    8  0.619  0.491   236.41   124.15    78.30    61.15    50.21  2 -2.93e-07      0.00 6.755e-01 3.086e-01 2.268e-03 2.412e-03 6.163e-03 -1.000 1.587e-02 -4.733 -6.704 -7.609 -8.009 -8.181 -8.005 -8.173 -8.247 -8.569 -13.047 -16.486 -8.117 -8.005 -8.369 -8.521
0.0152 0.01508 9.00000 2.3095762730 2.5797011852    2.086  3.859  3.4886 -0.195    8  0.620  0.490   283.20   146.34    91.61    71.73    58.92  2 -5.39e-07      0.01 6.755e-01 3.086e-01 2.265e-03 2.412e-03 6.163e-03 -1.000 1.587e-02 -4.878 -6.872 -7.786 -8.202 -8.385 -8.214 -8.386 -8.465 -8.908 -13.353 -16.804 -8.307 -8.213 -8.692 -8.866
0.0152 0.01508 9.00000 2.3095846176 2.5797014236    2.079  3.888  3.4844 -0.243    8  0.621  0.489   310.82   159.26    99.31    77.87    63.97  2 -7.37e-07      0.01 6.755e-01 3.086e-01 2.259e-03 2.412e-03 6.163e-03 -1.000 1.586e-02 -4.951 -6.956 -7.873 -8.298 -8.488 -8.324 -8.497 -8.582 -9.125 -13.543 -17.003 -8.403 -8.322 -8.897 -9.086
0.0152 0.01508 9.00000 2.3095941544 2.5797016621    2.072  3.900  3.4825 -0.263    8  0.622  0.487   323.51   165.13   102.79    80.65    66.26  1 -8.41e-07      0.01 6.756e-01 3.086e-01 2.249e-03 2.412e-03 6.163e-03 -1.000 1.585e-02 -4.979 -6.988 -7.909 -8.337 -8.533 -8.372 -8.545 -8.635 -9.243 -13.645 -17.111 -8.443 -8.369 -9.008 -9.206
0.0152 0.01508 9.00000 2.3096051216 2.5797021389    2.064  3.905  3.4815 -0.274    8  0.623  0.483   330.26   168.21   104.62    82.12    67.47  1 -8.98e-07      0.02 6.756e-01 3.085e-01 2.232e-03 2.412e-03 6.163e-03 -1.000 1.583e-02 -4.992 -7.002 -7.925 -8.356 -8.553 -8.395 -8.569 -8.661 -9.301 -13.695 -17.164 -8.462 -8.392 -9.062 -9.265
0.0152 0.01508 9.00000 2.3096053600 2.5797021389    2.064  3.942  3.4764 -0.331    8  0.623  0.550   364.10   186.60   115.51    90.81    74.63  1 -1.32e-06      0.03 6.747e-01 3.092e-01 2.544e-03 2.409e-03 6.164e-03 -1.000 1.616e-02 -5.084 -7.101 -8.031 -8.474 -8.689 -8.544 -8.721 -8.832 -9.668 -14.021 -17.506 -8.587 -8.539 -9.405 -9.639
0.0152 0.01508 9.00000 2.3096060753 2.5797021389    2.063  3.829  3.4919 -0.156    8  0.623  0.550   261.55   136.02    85.41    66.83    54.88  2 -4.07e-07      0.00 6.747e-01 3.092e-01 2.544e-03 2.409e-03 6.164e-03 -1.000 1.616e-02 -4.802 -6.787 -7.697 -8.106 -8.284 -8.111 -8.281 -8.356 -8.734 -13.197 -16.641 -8.212 -8.110 -8.527 -8.689
0.0152 0.01508 9.00000 2.3096077442 2.5797021389    2.061  3.658  3.5154  0.108    8  0.623  0.551   154.67    84.30    54.09    42.03    34.47  2 -7.64e-08      0.00 6.747e-01 3.092e-01 2.545e-03 2.409e-03 6.164e-03 -1.000 1.616e-02 -4.374 -6.285 -7.171 -7.532 -7.687 -7.510 -7.664 -7.738 -7.978 -12.478 -15.911 -7.643 -7.509 -7.795 -7.928
0.0152 0.01508 9.00000 2.3096103668 2.5797021389    2.059  3.597  3.5236  0.201    8  0.623  0.551   128.49    71.20    46.03    35.68    29.25  2 -5.98e-08      0.00 6.747e-01 3.092e-01 2.546e-03 2.409e-03 6.164e-03 -1.000 1.617e-02 -4.222 -6.106 -6.984 -7.326 -7.474 -7.299 -7.446 -7.520 -7.751 -12.252 -15.685 -7.436 -7.297 -7.572 -7.701
0.0152 0.01508 9.00000 2.3096139431 2.5797023773    2.056  3.647  3.5166  0.123    8  0.624  0.551   150.15    82.05    52.70    40.94    33.57  2 -7.37e-08      0.00 6.747e-01 3.092e-01 2.546e-03 2.409e-03 6.164e-03 -1.000 1.617e-02 -4.347 -6.254 -7.139 -7.497 -7.651 -7.474 -7.627 -7.701 -7.940 -12.440 -15.873 -7.608 -7.473 -7.757 -7.890
