Release Date,Object,RA,DEC,Program ID,OB ID,DPR.CATG,DPR.TYPE,Dataset ID,EXPTIME
2018-12-17,LQ-Hya,09:32:25.31,-11:10:58.5,0100.D-0176(A),100407212,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2017-12-17T08:10:11.093.tar,   799.997
2018-12-18,BE-Cet,00:22:52.42,-12:12:25.2,0100.D-0176(A),100407223,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2017-12-18T00:22:37.559.tar,   999.997
2018-12-18,AH-Lep,05:34:10.00,-15:17:02.8,0100.D-0176(A),100407226,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2017-12-18T01:35:39.233.tar,   799.997
2018-12-18,HD-35296,05:24:25.30,+17:22:43.3,0100.D-0176(A),100407230,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2017-12-18T02:33:54.318.tar,   399.997
2018-12-18,HD-35296,05:24:25.26,+17:22:43.2,0100.D-0176(A),100407230,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2017-12-18T02:41:09.012.tar,   399.997
2018-12-18,HD-35296,05:24:25.20,+17:22:43.6,0100.D-0176(A),100407230,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2017-12-18T02:48:21.536.tar,   399.997
2018-12-18,HD-35296,05:24:25.12,+17:22:43.9,0100.D-0176(A),100407230,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2017-12-18T02:55:33.480.tar,   399.997
2018-12-18,chi1-Ori,05:54:22.14,+20:16:14.8,0100.D-0176(A),100407232,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2017-12-18T03:05:53.155.tar,   399.997
2018-12-19,BE-Cet,00:22:52.03,-12:12:36.3,0100.D-0176(A),100407243,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2017-12-19T02:00:47.456.tar,   999.997
2018-12-19,kappa1-Cet,03:19:22.16,+03:22:12.9,0100.D-0176(A),100407250,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2017-12-19T03:11:32.162.tar,   399.997
2018-12-19,HD29615,04:38:44.12,-27:01:58.3,0100.D-0176(A),100407255,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2017-12-19T03:46:10.287.tar,  1199.998
2018-12-19,HD-35296,05:24:25.49,+17:22:56.9,0100.D-0176(A),100407259,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2017-12-19T05:10:40.819.tar,   599.997
2018-12-19,chi1-Ori,05:54:22.33,+20:16:29.1,0100.D-0176(A),100407263,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2017-12-19T05:54:48.887.tar,   499.997
2018-12-19,HD-43989,06:19:08.02,-03:26:22.8,0100.D-0176(A),100407265,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2017-12-19T06:31:59.040.tar,   674.997
2018-12-19,LQ-Hya,09:32:25.10,-11:11:00.3,0100.D-0176(A),100407267,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2017-12-19T07:21:20.465.tar,   799.997
2018-12-19,LQ-Hya,09:32:25.12,-11:10:57.5,0100.D-0176(A),100407269,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2017-12-19T08:17:37.923.tar,   799.997
2018-12-19,LQ-Hya,09:32:25.13,-11:10:57.1,0100.D-0176(A),100407269,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2017-12-19T08:31:29.530.tar,   799.997
2018-12-21,iot-Hor,02:42:33.93,-50:48:01.8,0100.D-0535(B),1801009,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-21T01:26:09.639.tar,   392.997
2018-12-21,iot-Hor,02:42:33.92,-50:48:01.8,0100.D-0535(B),1801009,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-21T01:54:30.225.tar,   392.997
2018-12-22,iot-Hor,02:42:34.10,-50:47:59.4,0100.D-0535(B),1801008,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-22T02:28:16.923.tar,   392.997
2018-12-22,iot-Hor,02:42:34.06,-50:47:59.5,0100.D-0535(B),1801008,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-22T02:56:37.059.tar,   392.997
2018-12-23,iot-Hor,02:42:34.01,-50:47:58.3,0100.D-0535(B),1801007,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-23T02:12:19.216.tar,   392.997
2018-12-23,iot-Hor,02:42:33.96,-50:47:57.9,0100.D-0535(B),1801007,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-23T02:40:40.001.tar,   392.997
2018-12-24,iot-Hor,02:42:34.21,-50:47:59.5,0100.D-0535(B),1801006,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-24T02:55:28.790.tar,   392.997
2018-12-24,iot-Hor,02:42:33.91,-50:48:00.0,0100.D-0535(B),1801006,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-24T03:23:52.106.tar,   392.997
2018-12-25,iot-Hor,02:42:34.12,-50:47:58.7,0100.D-0535(B),1801005,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-25T02:49:04.495.tar,   392.997
2018-12-25,iot-Hor,02:42:33.78,-50:47:59.5,0100.D-0535(B),1801005,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-25T03:17:25.030.tar,   392.997
2018-12-26,iot-Hor,02:42:34.30,-50:47:58.2,0100.D-0535(B),1801004,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-26T02:01:18.306.tar,   392.997
2018-12-26,iot-Hor,02:42:34.31,-50:47:57.7,0100.D-0535(B),1801004,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-26T02:29:38.270.tar,   392.997
2018-12-27,iot-Hor,02:42:34.20,-50:47:59.8,0100.D-0535(B),1801003,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-27T01:33:55.767.tar,   392.997
2018-12-27,iot-Hor,02:42:34.30,-50:47:58.6,0100.D-0535(B),1801003,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-27T02:02:16.380.tar,   392.997
2018-12-28,iot-Hor,02:42:34.26,-50:47:59.7,0100.D-0535(B),1801002,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-28T02:34:05.661.tar,   392.997
2018-12-28,iot-Hor,02:42:34.04,-50:47:59.8,0100.D-0535(B),1801002,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-28T03:02:30.156.tar,   392.997
2018-12-29,iot-Hor,02:42:34.17,-50:47:59.4,0100.D-0535(B),1801001,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-29T01:36:07.807.tar,   392.997
2018-12-29,iot-Hor,02:42:34.20,-50:47:58.6,0100.D-0535(B),1801001,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-29T02:04:29.702.tar,   392.997
2018-12-30,iot-Hor,02:42:34.27,-50:47:58.4,0100.D-0535(B),1801000,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-30T02:13:14.250.tar,   392.997
2018-12-30,iot-Hor,02:42:34.11,-50:47:59.1,0100.D-0535(B),1801000,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-30T02:41:34.374.tar,   392.997
2018-12-31,iot-Hor,02:42:34.36,-50:47:58.2,0100.D-0535(B),1800999,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-31T01:54:33.930.tar,   392.997
2018-12-31,iot-Hor,02:42:34.35,-50:47:58.1,0100.D-0535(B),1800999,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2017-12-31T02:23:00.475.tar,   392.997
2019-01-01,iot-Hor,02:42:34.32,-50:48:00.3,0100.D-0535(B),1800998,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-01-01T00:39:12.938.tar,   392.997
2019-01-01,iot-Hor,02:42:34.39,-50:47:59.9,0100.D-0535(B),1800998,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-01-01T01:07:32.932.tar,   392.997
2019-01-03,iot-Hor,02:42:34.13,-50:47:59.7,0100.D-0535(B),1800998,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-01-03T00:29:43.303.tar,   392.997
2019-01-03,iot-Hor,02:42:34.18,-50:47:59.2,0100.D-0535(B),1800998,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-01-03T00:58:04.558.tar,   392.997
2019-01-04,iot-Hor,02:42:34.37,-50:47:59.0,0100.D-0535(B),1800998,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-01-04T00:57:02.847.tar,   392.997
2019-01-04,iot-Hor,02:42:34.47,-50:47:57.8,0100.D-0535(B),1800998,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-01-04T01:25:22.142.tar,   392.997
2019-02-02,iot-Hor,02:42:33.45,-50:47:58.3,0100.D-0535(C),1801033,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-02T01:02:50.877.tar,   392.997
2019-02-02,iot-Hor,02:42:33.27,-50:48:00.3,0100.D-0535(C),1801033,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-02T01:31:10.343.tar,   392.997
2019-02-02,eVel,08:37:19.84,-42:56:28.0,0100.D-0776(A),100408205,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T02:04:05.364.tar,   299.997
2019-02-02,eVel,08:37:19.79,-42:56:29.7,0100.D-0776(A),100408205,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T02:26:12.530.tar,   299.997
2019-02-02,eVel,08:37:19.56,-42:56:29.6,0100.D-0776(A),100408205,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T02:48:20.315.tar,   299.997
2019-02-02,eVel,08:37:19.39,-42:56:28.5,0100.D-0776(A),100408205,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T03:10:28.669.tar,   299.997
2019-02-02,eVel,08:37:19.28,-42:56:27.7,0100.D-0776(A),100408205,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T03:32:35.774.tar,   299.997
2019-02-02,eVel,08:37:19.22,-42:56:27.6,0100.D-0776(A),100408205,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T03:54:43.339.tar,   299.997
2019-02-02,eVel,08:37:19.15,-42:56:27.3,0100.D-0776(A),100408205,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T04:16:50.774.tar,   299.997
2019-02-02,eVel,08:37:19.24,-42:56:27.2,0100.D-0776(A),100408205,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T04:38:57.998.tar,   299.997
2019-02-02,eVel,08:37:19.25,-42:56:26.3,0100.D-0776(A),100408205,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T05:01:05.503.tar,   299.997
2019-02-02,eVel,08:37:19.20,-42:56:25.5,0100.D-0776(A),100408205,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T05:23:13.578.tar,   299.997
2019-02-02,eVel,08:37:19.12,-42:56:25.8,0100.D-0776(A),100408205,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T05:45:22.213.tar,   299.997
2019-02-02,eVel,08:37:19.01,-42:56:26.7,0100.D-0776(A),100408205,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T06:07:31.178.tar,   299.997
2019-02-02,iotCar,09:17:05.33,-59:16:35.0,0100.D-0776(A),100408220,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-02T06:32:05.051.tar,    74.998
2019-02-02,iotCar,09:17:05.32,-59:16:35.4,0100.D-0776(A),100408220,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-02T06:39:12.235.tar,    74.998
2019-02-02,iotCar,09:17:05.33,-59:16:35.4,0100.D-0776(A),100408220,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-02T06:46:19.729.tar,    74.998
2019-02-02,del-Cen,12:08:21.23,-50:43:25.4,0100.D-0776(A),100408221,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T06:55:20.389.tar,   105.998
2019-02-02,del-Cen,12:08:21.27,-50:43:25.2,0100.D-0776(A),100408221,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T07:04:33.750.tar,   105.998
2019-02-02,del-Cen,12:08:21.24,-50:43:25.1,0100.D-0776(A),100408221,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T07:13:45.471.tar,   105.998
2019-02-02,del-Cen,12:08:21.25,-50:43:25.1,0100.D-0776(A),100408221,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T07:22:57.253.tar,   105.998
2019-02-02,del-Cen,12:08:21.22,-50:43:25.1,0100.D-0776(A),100408221,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T07:32:09.654.tar,   105.998
2019-02-02,del-Cen,12:08:21.20,-50:43:24.9,0100.D-0776(A),100408221,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T07:41:21.012.tar,   105.998
2019-02-02,del-Cen,12:08:21.13,-50:43:25.0,0100.D-0776(A),100408221,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T07:50:32.696.tar,   105.998
2019-02-02,del-Cen,12:08:21.11,-50:43:24.9,0100.D-0776(A),100408221,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T07:59:44.517.tar,   105.998
2019-02-02,del-Cen,12:08:21.15,-50:43:25.2,0100.D-0776(A),100408221,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T08:08:56.228.tar,   105.998
2019-02-02,del-Cen,12:08:21.18,-50:43:25.0,0100.D-0776(A),100408221,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T08:18:08.419.tar,   105.998
2019-02-02,del-Cen,12:08:21.23,-50:43:24.8,0100.D-0776(A),100408221,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T08:27:19.830.tar,   105.998
2019-02-02,del-Cen,12:08:21.26,-50:43:24.1,0100.D-0776(A),100408221,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T08:36:32.791.tar,   105.998
2019-02-02,del-Cen,12:08:21.29,-50:43:23.6,0100.D-0776(A),100408221,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T08:45:44.142.tar,   105.998
2019-02-02,del-Cen,12:08:21.32,-50:43:23.6,0100.D-0776(A),100408221,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-02T08:54:55.383.tar,   105.998
2019-02-03,iot-Hor,02:42:33.59,-50:47:58.0,0100.D-0535(C),1801032,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-03T00:48:08.907.tar,   392.997
2019-02-03,iot-Hor,02:42:33.35,-50:47:58.6,0100.D-0535(C),1801032,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-03T01:16:32.193.tar,   392.997
2019-02-03,dCar,08:40:36.97,-59:45:41.5,0100.D-0776(A),100408237,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-03T02:12:54.212.tar,   455.997
2019-02-03,dCar,08:40:36.57,-59:45:44.0,0100.D-0776(A),100408237,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-03T02:45:25.412.tar,   455.997
2019-02-03,dCar,08:40:36.46,-59:45:45.2,0100.D-0776(A),100408237,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-03T03:17:57.112.tar,   455.997
2019-02-03,dCar,08:40:36.48,-59:45:46.4,0100.D-0776(A),100408237,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-03T03:50:28.762.tar,   455.997
2019-02-03,dCar,08:40:36.50,-59:45:46.4,0100.D-0776(A),100408237,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-03T04:23:04.702.tar,   455.997
2019-02-03,dCar,08:40:36.68,-59:45:45.5,0100.D-0776(A),100408237,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-03T04:55:37.172.tar,   455.997
2019-02-03,BUCir,14:45:10.27,-55:36:27.0,0100.D-0776(A),100408244,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-03T05:37:21.713.tar,  1599.998
2019-02-03,BUCir,14:45:11.21,-55:36:05.4,0100.D-0776(A),100408244,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-03T07:26:09.090.tar,  1599.998
2019-02-04,iot-Hor,02:42:33.65,-50:47:58.6,0100.D-0535(C),1801031,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-04T00:27:59.684.tar,   392.997
2019-02-04,iot-Hor,02:42:33.32,-50:47:58.8,0100.D-0535(C),1801031,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-04T00:56:19.810.tar,   392.997
2019-02-04,dCar,08:40:37.55,-59:45:35.8,0100.D-0776(A),100408260,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-04T01:30:08.034.tar,   455.997
2019-02-04,dCar,08:40:37.12,-59:45:40.0,0100.D-0776(A),100408260,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-04T02:02:41.404.tar,   455.997
2019-02-04,dCar,08:40:36.62,-59:45:44.2,0100.D-0776(A),100408260,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-04T02:35:13.685.tar,   455.997
2019-02-04,dCar,08:40:36.46,-59:45:45.7,0100.D-0776(A),100408260,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-04T03:07:47.765.tar,   455.997
2019-02-04,dCar,08:40:36.48,-59:45:45.6,0100.D-0776(A),100408260,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-04T03:40:19.526.tar,   455.997
2019-02-04,dCar,08:40:36.47,-59:45:46.5,0100.D-0776(A),100408260,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-04T04:12:52.586.tar,   455.997
2019-02-04,dCar,08:40:36.68,-59:45:45.9,0100.D-0776(A),100408260,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-04T04:45:24.736.tar,   455.997
2019-02-04,dCar,08:40:36.92,-59:45:44.6,0100.D-0776(A),100408260,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-04T05:17:59.326.tar,   455.997
2019-02-04,dCar,08:40:37.10,-59:45:43.9,0100.D-0776(A),100408260,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-04T05:50:31.566.tar,   455.997
2019-02-04,hr3867,09:42:41.27,-35:30:00.8,0100.D-0776(A),100408272,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-04T06:25:21.343.tar,  1149.998
2019-02-04,hr3867,09:42:40.88,-35:30:06.9,0100.D-0776(A),100408272,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-04T07:44:08.610.tar,  1149.998
2019-02-05,hr3560,08:53:48.84,-60:21:12.4,0100.D-0776(A),100408289,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-05T02:01:41.382.tar,  1624.998
2019-02-05,hr3560,08:53:48.08,-60:21:18.4,0100.D-0776(A),100408289,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-05T03:52:10.765.tar,  1624.998
2019-02-05,hr3560,08:53:48.55,-60:21:17.6,0100.D-0776(A),100408289,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-05T05:42:38.269.tar,  1624.998
2019-02-05,gam-Mus,12:32:25.56,-72:07:59.4,0100.D-0776(A),100408300,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-05T07:35:12.219.tar,   299.997
2019-02-05,gam-Mus,12:32:25.84,-72:07:57.9,0100.D-0776(A),100408300,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-05T07:57:19.754.tar,   299.997
2019-02-05,gam-Mus,12:32:26.20,-72:07:55.7,0100.D-0776(A),100408300,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-05T08:22:23.719.tar,   299.997
2019-02-05,gam-Mus,12:32:26.67,-72:07:53.0,0100.D-0776(A),100408300,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-05T08:44:31.354.tar,   299.997
2019-02-06,iot-Hor,02:42:33.78,-50:47:57.7,0100.D-0535(C),1801030,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-06T00:29:33.837.tar,   392.997
2019-02-06,iot-Hor,02:42:33.49,-50:47:58.0,0100.D-0535(C),1801030,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-06T00:57:53.652.tar,   392.997
2019-02-06,P-Pup,07:49:14.61,-46:22:25.6,0100.D-0776(B),100408317,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T01:29:24.068.tar,   412.997
2019-02-06,P-Pup,07:49:14.45,-46:22:25.3,0100.D-0776(B),100408319,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T01:59:36.190.tar,   349.997
2019-02-06,P-Pup,07:49:14.27,-46:22:24.7,0100.D-0776(B),100408319,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T02:25:04.365.tar,   349.997
2019-02-06,P-Pup,07:49:14.22,-46:22:24.3,0100.D-0776(B),100408319,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T02:50:32.662.tar,   349.997
2019-02-06,P-Pup,07:49:14.16,-46:22:24.5,0100.D-0776(B),100408319,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T03:16:00.598.tar,   349.997
2019-02-06,P-Pup,07:49:14.24,-46:22:24.2,0100.D-0776(B),100408319,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T03:41:28.313.tar,   349.997
2019-02-06,P-Pup,07:49:14.27,-46:22:23.4,0100.D-0776(B),100408319,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T04:06:55.839.tar,   349.997
2019-02-06,P-Pup,07:49:14.24,-46:22:22.4,0100.D-0776(B),100408319,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T04:32:25.276.tar,   349.997
2019-02-06,P-Pup,07:49:14.17,-46:22:22.9,0100.D-0776(B),100408319,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T04:57:52.831.tar,   349.997
2019-02-06,P-Pup,07:49:13.98,-46:22:24.3,0100.D-0776(B),100408319,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T05:23:22.637.tar,   349.997
2019-02-06,zet-Cen,13:55:32.41,-47:17:17.4,0100.D-0776(B),100408328,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T06:04:34.037.tar,    95.998
2019-02-06,zet-Cen,13:55:32.38,-47:17:16.7,0100.D-0776(B),100408328,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T06:13:08.746.tar,    95.998
2019-02-06,zet-Cen,13:55:32.73,-47:17:16.1,0100.D-0776(B),100408328,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T06:21:40.244.tar,    95.998
2019-02-06,zet-Cen,13:55:33.14,-47:17:16.3,0100.D-0776(B),100408328,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T06:30:12.303.tar,    95.998
2019-02-06,zet-Cen,13:55:33.08,-47:17:16.9,0100.D-0776(B),100408328,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T06:38:47.772.tar,    95.998
2019-02-06,zet-Cen,13:55:33.12,-47:17:18.1,0100.D-0776(B),100408328,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T06:47:19.201.tar,    95.998
2019-02-06,zet-Cen,13:55:32.96,-47:17:18.6,0100.D-0776(B),100408328,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T06:55:51.050.tar,    95.998
2019-02-06,zet-Cen,13:55:32.93,-47:17:19.6,0100.D-0776(B),100408328,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T07:04:22.709.tar,    95.998
2019-02-06,zet-Cen,13:55:32.87,-47:17:20.7,0100.D-0776(B),100408328,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T07:12:54.518.tar,    95.998
2019-02-06,zet-Cen,13:55:32.81,-47:17:21.2,0100.D-0776(B),100408328,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-02-06T07:21:26.226.tar,    95.998
2019-02-07,iot-Hor,02:42:33.48,-50:47:58.0,0100.D-0535(C),1801029,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-07T00:33:56.425.tar,   392.997
2019-02-07,iot-Hor,02:42:33.16,-50:47:58.0,0100.D-0535(C),1801029,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-07T01:02:18.230.tar,   392.997
2019-02-08,iot-Hor,02:42:33.91,-50:47:57.7,0100.D-0535(C),1801028,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-08T00:07:45.680.tar,   392.997
2019-02-08,iot-Hor,02:42:33.55,-50:47:58.3,0100.D-0535(C),1801028,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-08T00:36:05.094.tar,   392.997
2019-02-09,iot-Hor,02:42:33.72,-50:47:57.3,0100.D-0535(C),1801027,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-09T00:09:42.460.tar,   392.997
2019-02-09,iot-Hor,02:42:33.45,-50:47:58.5,0100.D-0535(C),1801027,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-09T00:38:04.535.tar,   392.997
2019-02-10,iot-Hor,02:42:33.98,-50:47:57.2,0100.D-0535(C),1801026,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-10T00:07:20.997.tar,   392.997
2019-02-10,iot-Hor,02:42:33.64,-50:47:57.9,0100.D-0535(C),1801026,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-10T00:35:40.341.tar,   392.997
2019-02-11,iot-Hor,02:42:33.70,-50:47:56.8,0100.D-0535(C),1801025,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-11T00:10:34.638.tar,   392.997
2019-02-11,iot-Hor,02:42:33.47,-50:47:58.6,0100.D-0535(C),1801025,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-11T00:38:53.963.tar,   392.997
2019-02-12,iot-Hor,02:42:33.53,-50:47:59.0,0100.D-0535(C),1801024,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-12T00:24:02.260.tar,   392.997
2019-02-12,iot-Hor,02:42:33.51,-50:47:59.7,0100.D-0535(C),1801024,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-12T00:52:21.726.tar,   392.997
2019-02-13,iot-Hor,02:42:33.86,-50:47:57.5,0100.D-0535(C),1801023,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-12T23:54:20.418.tar,   392.997
2019-02-13,iot-Hor,02:42:33.57,-50:47:57.6,0100.D-0535(C),1801023,SCIENCE,"STAR,CIRPOL,G0V",HARPS.2018-02-13T00:22:40.262.tar,   392.997
2019-03-04,crcha,10:59:08.37,-77:01:47.3,0100.C-0708(A),100408818,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-03-04T00:53:56.863.tar,   899.997
2019-03-04,crcha,10:59:03.43,-77:01:45.2,0100.C-0708(A),100408820,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-03-04T03:30:41.383.tar,   899.997
2019-03-04,hd133938,15:08:38.00,-44:01:02.5,0100.C-0708(A),100408821,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-03-04T04:39:47.273.tar,   799.997
2019-03-04,v1149sco,15:58:37.10,-22:57:12.5,0100.C-0708(A),100408822,SCIENCE,"STAR,CIRPOL,G2V",HARPS.2018-03-04T08:54:19.720.tar,   699.997
